Timestamp,O3,PM2.5,NO2,SO2,Pressure,RH,Temperature,Wind Speed,O3BL,PMBL,NO2BL,SO2BL,PBL,rhbl,TBL,WSBL,ln(O3)-O3BL,ln(PM)-PMBL,ln(NO2)-NO2BL,ln(SO2)-SO2BL,ln(P)-PBL,ln(rh)-rhbl,ln(T)-TBL,ln(WS)-WSBL
2003/03/06,4.57055416666,0,33.8430791666,7.1246875,101302.5,92.1434958333,17.525,1.60416666666,2.61838711048,0,3.66934943685,1.23071579087,11.5306441556,4.43405230390,2.94627192348,0.38198719901,-1.0987526510,0,-0.1476149143,0.73285007466,-0.0047777864,0.08929479533,-0.0826434905,0.09061721192
2003/03/07,8.73725208333,0,38.69680625,3.41922083333,101904.166666,66.3141458333,14.4,1.29166666666,2.61768605927,0,3.66675634790,1.21486154229,11.5305968349,4.43514633833,2.94830421736,0.37951550462,-0.4500903259,0,-0.0109992771,0.01455115630,0.00119127315,-0.2407431029,-0.2810760107,-0.1235821304
2003/03/08,15.9119958333,0,36.6134708333,3.97582500000,102272.5,62.1738791666,14.7125,1.59583333333,2.61686423488,0,3.66413834947,1.20018171031,11.5305481814,4.43621778148,2.95042677293,0.37720967561,0.15020904480,0,-0.0637221212,0.18005056342,0.00484791715,-0.3062828190,-0.2617293003,0.09018639022
2003/03/09,25.0212583333,0,39.3173666666,4.93000416666,102399.583333,67.9653000000,15.0708333333,1.54166666666,2.61594046782,0,3.66145426190,1.18652244135,11.5304978406,4.43729086074,2.95265260291,0.37508539574,0.60378532905,0,0.01021205927,0.40881739186,0.00614008186,-0.2182935799,-0.2398912943,0.05777868654
2003/03/10,18.7925291666,0,41.4672,3.06935416666,102425.833333,80.3097749999,15.2875000000,1.40000000000,2.61481148188,0,3.65867564891,1.17376134981,11.5304452053,4.43838269414,2.95502217433,0.37311598448,0.31864792421,0,0.06622710437,-0.0522941795,0.00644903307,-0.0524913495,-0.2279866733,-0.0366437478
2003/03/11,33.5884375000,0,40.82445625,3.37945208333,102384.166666,64.0855875,16.5291666666,2.22916666666,2.61337958883,0,3.65581152167,1.16207130636,11.5303896694,4.43948668722,2.95756824803,0.37129315028,0.90080229688,0,0.05346979804,0.05564228446,0.00609768779,-0.2792671925,-0.1524417508,0.43033467326
2003/03/12,24.1921708333,0,43.2402416666,2.51272500000,102403.75,80.2379291666,17.7708333333,1.68333333333,2.61160925736,0,3.65288307264,1.15161840651,11.5303305746,4.44060428012,2.96030707854,0.36963039647,0.57441980416,0,0.11388850906,-0.2302505848,0.00634803738,-0.0556079447,-0.0827485419,0.15114555813
2003/03/13,23.2993125,0,44.3262333333,2.92619999999,102407.916666,84.1353125000,19.1791666666,1.74583333333,2.60947405397,0,3.64987117474,1.14236692976,11.5302673809,4.44176282246,2.96324429814,0.36810670814,0.53894979972,0,0.14170550160,-0.0686622768,0.00645191879,-0.0093364565,-0.0094196776,0.18912528843
2003/03/14,22.2363833333,0,38.9406041666,1.87658749999,102211.25,81.8960125,18.0624999999,1.69583333333,2.60702413502,0,3.64678351503,1.13426596194,11.5301997340,4.44296459358,2.96639194384,0.36672984351,0.49470570122,0,0.01525400011,-0.5048109940,0.00459729496,-0.0375142913,-0.0725539779,0.16144441858
2003/03/15,17.5595229166,0,46.6312083333,2.62405,101662.083333,85.2664833333,20.5708333333,1.30833333333,2.60424554572,0,3.64363114494,1.12720708532,11.5301274857,4.44420450955,2.96978473787,0.36546190355,0.26135087334,0,0.19863887876,-0.1624881595,-0.0007178018,0.00157694079,0.05408947704,-0.0967078409
2003/03/16,10.9694041666,0,33.9095708333,1.66983333333,101610.0,91.2474416666,22.6833333333,1.15833333333,2.60114287278,0,3.64039740513,1.12110594501,11.5300505493,4.44548893812,2.97344496906,0.36428817204,-0.2060329147,0,-0.1167001051,-0.6083821239,-0.0011533148,0.06808601741,0.14818547135,-0.2173059817
2003/03/17,8.31206666666,0,33.7544416666,2.13103333333,101681.666666,91.5564666666,23.5625,1.1875,2.59764961458,0,3.63709513030,1.11593818775,11.5299685997,4.44681501409,2.97739518450,0.36316142917,-0.4799413402,0,-0.1179831167,-0.3593311926,-0.0003663027,0.07014088988,0.18226128070,-0.1913111722
2003/03/18,11.6284,0,35.4831625,1.66984166666,101902.083333,95.4343541666,19.9458333333,1.53333333333,2.59384514108,0,3.63371677146,1.11162308499,11.5298815072,4.44818470072,2.98163133057,0.36206522173,-0.1403947592,0,-0.0646584832,-0.5988942734,0.00188615658,0.11025391946,0.01138893547,0.06537879309
2003/03/19,13.1377541666,0,28.9893583333,2.48090833333,101999.583333,89.9775333333,16.1,1.55,2.58986890959,0,3.63033625334,1.10809472578,11.5297891121,4.44959635703,2.98615705732,0.36097831089,-0.0143788269,0,-0.2634074447,-0.1994699692,0.00293489509,0.04996365250,-0.2073377853,0.07727662003
2003/03/20,5.54844999999,0,32.3803250000,2.41731666666,101872.5,93.5731041666,15.1916666666,1.0625,2.58598897714,0,3.62695595674,1.10511532711,11.5296913116,4.45104934943,2.99095654424,0.36001661108,-0.8724703676,0,-0.1494049714,-0.2224572175,0.00178599874,0.08769364411,-0.2702095123,-0.2993919892
2003/03/21,7.37669583333,0,33.1449583333,3.25221458333,102072.5,86.4258666666,16.9416666666,1.04999999999,2.58245467099,0,3.62360395136,1.10250835533,11.5295878654,4.45255783461,2.99599995532,0.35924543320,-0.5841288517,0,-0.1227133327,0.07682781920,0.00385075866,0.00672917910,-0.1662238844,-0.3104552690
2003/03/22,21.9281416666,0,44.0824458333,5.00954166666,102185.833333,74.51015,17.9749999999,1.60833333333,2.57923075478,0,3.62028905013,1.10034077592,11.5294784715,4.45414076696,3.00127192723,0.35865337621,0.50854006472,0,0.16577259940,0.51100365128,0.00506985853,-0.1432054092,-0.1122900236,0.11654506990
2003/03/23,29.6343666666,0,43.5283708333,5.1685625,102131.666666,79.6024041666,17.9875,1.2125,2.57619449245,0,3.61701435452,1.09858742043,11.5293628025,4.45579007833,3.00675455752,0.35821443468,0.81274023142,0,0.15639857404,0.54400718299,0.00465530694,-0.0787457828,-0.1170774853,-0.1655300908
2003/03/24,8.58843333333,0,47.3182583333,3.80089166666,101978.333333,92.2519375,19.2833333333,0.92916666666,2.57317172305,0,3.61377581730,1.09727220139,11.5292411958,4.45748464448,3.01243519758,0.35786580044,-0.4227553863,0,0.24312041498,0.23796348693,0.00327445552,0.06703864092,-0.0531940326,-0.4313329523
2003/03/25,16.6666583333,0,42.7305000000,3.19656249999,102005.416666,86.9281625,20.3999999999,1.41250000000,2.57018762522,0,3.61051605197,1.09644134845,11.5291146796,4.45918057374,3.01828970370,0.35764013751,0.24322259153,0,0.14439689899,0.06563466520,0.00366651578,0.00590148542,-0.0027548028,-0.0122789534
2003/03/26,25.1062875000,0,49.9778416666,3.43511666666,101881.25,73.8222958333,21.7833333333,1.48333333333,2.56724260494,0,3.60721258412,1.09596617565,11.5289842485,4.46085343130,3.02429256363,0.35754272487,0.65587570782,0,0.30436715640,0.13808471353,0.00257894985,-0.1591926337,0.05685258776,0.03674908263
2003/03/27,10.8843458333,0,49.4459249999,5.80469999999,101575.0,88.6031,24.4583333333,1.13333333333,2.56428520329,0,3.60385491592,1.09594437756,11.5288506172,4.46245750367,3.03044281242,0.35755690112,-0.1769596084,0,0.29702473227,0.66272355666,-0.0002978963,0.02170934203,0.16652817705,-0.2323937581
2003/03/28,17.6870666666,0,42.4867041666,7.02926666666,101449.583333,91.0562375,20.5250000000,1.52499999999,2.56134723443,0,3.60042337693,1.09633840395,11.5287146452,4.46396698289,3.03674492037,0.35765797159,0.31148644125,0,0.14876780691,0.85374398158,-0.0013974071,0.04751032724,-0.0151012650,0.06433643846
2003/03/29,24.8618229166,0,38.7189791666,2.48091666666,101432.083333,87.3247125000,19.6416666666,1.62083333333,2.55857205925,0,3.59695207485,1.09714195876,11.5285773717,4.46536012357,3.04320097939,0.35786469817,0.65476135143,0,0.05937782270,-0.1885138432,-0.0014326479,0.00427337481,-0.0655478192,0.12507572209
2003/03/30,23.3630958333,0,34.5301458333,2.08334583333,101422.083333,92.2486416666,20.8124999999,1.60833333333,2.55625834867,0,3.59346858871,1.09827411411,11.5284397539,4.46661696885,3.04978773334,0.35819900713,0.59489932761,0,-0.0516358539,-0.3642989390,-0.0013936232,0.05787058947,-0.0142339656,0.11699943898
2003/03/31,9.92772083333,0,35.4388333333,2.75127083333,101181.25,91.6828708333,24.1833333333,1.31666666666,2.55455436271,0,3.59003956848,1.09971521703,11.5283023998,4.46773129788,3.05648944433,0.35864871901,-0.2592234343,0,-0.0222313627,-0.0876522908,-0.0036336578,0.05060426821,0.12917424632,-0.0835454287
2003/04/01,4.14539583333,0,27.7925541666,3.00572916666,100869.583333,91.0595708333,25.7624999999,1.19166666666,2.55345873293,0,3.58661597109,1.10127934440,11.5281655405,4.46871784211,3.06331120274,0.35921870169,-1.1314604523,0,-0.2618478220,-0.0007591547,-0.0065818332,0.04279607477,0.18560874346,-0.1838658142
2003/04/02,2.1896125,0,28.1693083333,5.53435416666,100742.5,94.2031958333,25.9833333333,0.93333333333,2.55290993937,0,3.58316768876,1.10293573029,11.5280289516,4.46958246903,3.07027638344,0.35987899967,-1.7691853518,0,-0.2449346604,0.60803914733,-0.0077059162,0.07587163801,0.18717892339,-0.4288718711
2003/04/03,2.21087083333,0,26.7065499999,3.45101666666,100790.416666,95.5966416666,26.5916666666,1.15416666666,2.55276820912,0,3.57966126109,1.10459436945,11.5278923488,4.47033920590,3.07739569261,0.36058986428,-1.7593817289,0,-0.2947524074,0.13407450416,-0.0070937914,0.08979848452,0.20320219088,-0.2172112814
2003/04/04,5.8779625,0,30.9397166666,2.49680208333,100996.666666,91.639975,23.6624999999,1.43750000000,2.55293578451,0,3.57602104339,1.10625219618,11.5277558190,4.47098521941,3.08463968898,0.36136906156,-0.7817255962,0,-0.1439803558,-0.1912414498,-0.0049130270,0.04688236536,0.07925182755,0.00153643212
2003/04/05,17.5721511718,0,30.0095473958,2.45011484374,101585.416666,76.5618291666,20.1752604166,1.47955729166,2.55328611082,0,3.57224727289,1.10801542734,11.5276195105,4.47151661825,3.09196067451,0.36222373024,0.31302921824,0,-0.1707316953,-0.2118805288,0.00103575656,-0.1334179794,-0.0875035525,0.02951918553
2003/04/06,43.18665625,0,33.6768625,2.51272916666,101567.916666,80.7901604166,19.0395833333,2.45833333333,2.55371519678,0,3.56837981799,1.10998756550,11.5274841225,4.47193395500,3.09932369653,0.36308846196,1.21181636765,0,-0.0515687891,-0.1886180856,0.00099886088,-0.0800787739,-0.1528035511,0.53639515159
2003/04/07,16.9642749999,0,44.4370541666,1.92430416666,101239.583333,97.5376499999,21.2791666666,1.38333333333,2.55427971136,0,3.56449219075,1.11231220515,11.5273504312,4.47221678598,3.10669926272,0.36395565104,0.27682995091,0,0.22958148393,-0.4577477746,-0.0021053322,0.10802167132,-0.0489707594,-0.0394596054
2003/04/08,12.7550999999,0,41.8218041666,6.80660416666,101321.25,96.4144375000,21.8583333333,1.37916666666,2.55508046792,0,3.56064422939,1.11515458615,11.5272190423,4.47234655320,3.11405543123,0.36480919781,-0.0091492763,0,0.17277360491,0.80273875570,-0.0011676011,0.09630940379,-0.0294731941,-0.0433297457
2003/04/09,34.7682833333,0,36.7630687500,1.68574583333,101596.875,91.7882999999,18.9333333333,2.5375,2.55611671549,0,3.55684085475,1.11844348985,11.5270903837,4.47232557011,3.12137056409,0.36559267584,0.99258885723,0,0.04765291993,-0.5962353929,0.00167767206,0.04715926840,-0.1804465270,0.56558666852
2003/04/10,25.6802708333,0,40.0210541666,1.51080416666,101605.0,97.7901291666,18.4041666666,2.35,2.55743984611,0,3.55303059997,1.12190109261,11.5269651643,4.47215177870,3.12862257010,0.36632070179,0.68828317911,0,0.13637506982,-0.7092590228,0.00188286117,0.11067186447,-0.2160454818,0.48809462635
2003/04/11,10.0765249999,0,35.9707375,2.17875000000,101345.833333,98.4689875000,22.0708333333,1.47499999999,2.55918340157,0,3.54920161580,1.12532617618,11.5268440882,4.47181247851,3.13579831611,0.36700450196,-0.2489749404,0,0.03350414488,-0.3465748583,-0.0005500489,0.11792917237,-0.0415413379,0.02165348782
2003/04/12,3.03994166666,0,28.3687916666,2.22645416666,101161.25,95.809025,26.1958333333,1.41250000000,2.56137217483,0,3.54526692008,1.12854129512,11.5267273781,4.47132601273,3.14288859030,0.36762161530,-1.4495338482,0,-0.1999772641,-0.3281310349,-0.0022563207,0.09103087448,0.12271177473,-0.0222604312
2003/04/13,5.48467916666,0,24.1134791666,2.06742499999,100952.916666,90.9524083333,27.1041666666,1.20416666666,2.56397453550,0,3.54117918696,1.13150392296,11.5266147969,4.47070827493,3.14986782938,0.36818139452,-0.8620159363,0,-0.3584082013,-0.4052000514,-0.0042052814,0.03962810942,0.14981963822,-0.1823936297
2003/04/14,10.3954,0,41.5558541666,7.2678,101268.333333,79.8960750000,24.55,1.10833333333,2.56694503865,0,3.53697102396,1.13427673256,11.5265058852,4.46995949806,3.15671972535,0.36865870593,-0.2255816380,0,0.19006738191,0.84917689969,-0.0009768466,-0.0892327704,0.04399212888,-0.2658013205
