,Pressure,RH,Temperature,Wind Speed,Wind Direction,ln(O3),O3_BL,Y hat,Error,Long Term,delta,Season,Short
2003/04/22,101334.9961045,85.33918836360,28.44222779121,4.221206281520,351.0,4.018402601646,3.685106766350,3.561822277622,0.123284488728,0,0,0,0.333295835296
2003/04/23,101322.3059573,85.27430220181,28.58025157243,4.202607732994,310.0,4.224894640141,3.685817571849,3.566229642019,0.119587929830,0,0,0,0.539077068291
2003/04/24,101309.6482018,85.20270308745,28.71624445446,4.182934929681,346.0,3.404591614730,3.686465641800,3.570603090948,0.115862550851,0,0,0,-0.28187402707
2003/04/25,101297.0097172,85.12600231251,28.84966828898,4.162856205666,326.0,4.828313737302,3.687163310735,3.574853670105,0.112309640629,0,0,0,1.141150426567
2003/04/26,101284.3613921,85.04487407847,28.98054383943,4.142494567222,353.0,4.645179050007,3.687908971216,3.578951784283,0.108957186933,0,0,0,0.957270078790
2003/04/27,101271.6552541,84.96058236500,29.10870996760,4.121686005986,349.0,4.179085446927,3.688656259248,3.582836277816,0.105819981432,0,0,0,0.490429187678
2003/04/28,101258.8293900,84.87337205297,29.23412157120,4.100205010455,123.0,3.961784126637,3.689281483575,3.586462264110,0.102819219464,0,0,0,0.272502643061
2003/04/29,101245.8046657,84.78322785272,29.35680022141,4.078092582721,268.0,3.404591614730,3.689763555369,3.589778148150,0.099985407219,0,0,0,-0.28517194063
2003/04/30,101232.5552499,84.69150579769,29.47611695026,4.055332321948,351.0,4.408460413481,3.690195612873,3.592694273678,0.097501339195,0,0,0,0.718264800607
2003/05/01,101219.1196847,84.59753019393,29.59069469022,4.032100537127,328.0,4.139239849609,3.690622158652,3.595127075894,0.095495082757,0,0,0,0.448617690957
2003/05/02,101205.5516828,84.50109198409,29.69987474271,4.008454631186,343.0,3.932225552745,3.691131457774,3.597058988577,0.094072469196,0,0,0,0.241094094971
2003/05/03,101191.8828156,84.40310361638,29.80376446758,3.984509409979,337.0,3.561162553093,3.691773648628,3.598504998283,0.093268650345,0,0,0,-0.13061109553
2003/05/04,101178.1622859,84.30463106318,29.90247292221,3.960457583336,295.0,3.561162553093,3.692681961231,3.599488466738,0.093193494493,0,0,0,-0.13151940813
2003/05/05,101164.3552417,84.20476299561,29.99636357374,3.936504161712,320.0,3.670860584974,3.693912391421,3.600026398767,0.093885992653,0,0,0,-0.02305180644
2003/05/06,101150.4071504,84.10232211652,30.08614069457,3.912751650334,211.0,3.015936780869,3.695467724116,3.600156979259,0.095310744857,0,0,0,-0.67953094324
2003/05/07,101136.2753696,83.99792871376,30.17210890975,3.889433758368,207.0,3.015936780869,3.697320919208,3.599864373787,0.097456545421,0,0,0,-0.68138413833
2003/05/08,101121.9381684,83.89266479150,30.25423050145,3.866628389789,354.0,3.040629154436,3.699486260057,3.599113863761,0.100372396296,0,0,0,-0.65885710562
2003/05/09,101107.3652052,83.78712821353,30.33254003444,3.844269941250,332.0,3.952028026316,3.702023081632,3.597880539597,0.104142542034,0,0,0,0.250004944683
2003/05/10,101092.5290086,83.68275963754,30.40693891508,3.822395314634,335.0,4.282882866048,3.704912460561,3.596116222513,0.108796238048,0,0,0,0.577970405487
2003/05/11,101077.4545898,83.57981204641,30.47731474025,3.801152117467,349.0,4.054444018036,3.708323792983,3.593821967345,0.114501825637,0,0,0,0.346120225052
2003/05/12,101062.2009919,83.47667923654,30.54393927590,3.780302537623,215.0,3.352406217492,3.712189924065,3.591087517914,0.121102406151,0,0,0,-0.35978370657
2003/05/13,101046.8571893,83.37357662470,30.60722501127,3.759776871545,346.0,3.133718727638,3.716447921656,3.588005241957,0.128442679699,0,0,0,-0.58272919401
2003/05/14,101031.5228173,83.27146164254,30.66739339456,3.739669424043,354.0,3.040629154436,3.721025127857,3.584644971478,0.136380156378,0,0,0,-0.68039597342
2003/05/15,101016.3044812,83.17051782360,30.72486551724,3.719832587591,291.0,2.964644002270,3.725813186359,3.581113392020,0.144699794338,0,0,0,-0.76116918408
2003/05/16,101001.3214970,83.07110160728,30.77987153634,3.700266362186,211.0,2.964644002270,3.730863394147,3.577504554858,0.153358839288,0,0,0,-0.76621939187
2003/05/17,100986.6792403,82.97248165156,30.83166805527,3.681237261423,352.0,2.823561027615,3.736075309149,3.573832278677,0.162243030472,0,0,0,-0.91251428153
2003/05/18,100972.4433143,82.87471796711,30.87976138013,3.662683782163,358.0,2.910571909654,3.741370603353,3.570099008738,0.171271594614,0,0,0,-0.83079869369
2003/05/19,100958.6321699,82.77887731764,30.92361925868,3.644634625871,354.0,3.239078372185,3.746670782642,3.566256275389,0.180414507252,0,0,0,-0.50759241045
2003/05/20,100945.2322765,82.68970489564,30.96338424699,3.627274301957,342.0,4.139239849609,3.751839814885,3.562235177365,0.189604637520,0,0,0,0.387400034723
2003/05/21,100932.2141126,82.61279450981,30.99902531879,3.610623311466,354.0,4.209856873586,3.756754219124,3.557932013890,0.198822205233,0,0,0,0.453102654461
2003/05/22,100919.5178151,82.55083930460,31.03061426052,3.594874364227,331.0,3.631120565907,3.761244674691,3.553270495173,0.207974179517,0,0,0,-0.13012410878
2003/05/23,100907.1097623,82.50474950592,31.05805283529,3.579678942465,316.0,3.421398622311,3.765160668008,3.548212658313,0.216948009694,0,0,0,-0.34376204569
2003/05/24,100895.0153755,82.47333055885,31.08179878223,3.564745931333,348.0,3.404591614730,3.768365706540,3.542836393310,0.225529313230,0,0,0,-0.36377409181
2003/05/25,100883.3031282,82.45525633277,31.10198268891,3.550190137687,357.0,4.925476745014,3.770878452006,3.537215737681,0.233662714324,0,0,0,1.154598293008
2003/05/26,100872.0341135,82.44882246094,31.11897402107,3.536040262992,357.0,4.296868993000,3.772649176111,3.531446886960,0.241202289151,0,0,0,0.524219816888
2003/05/27,100861.2817251,82.45257848620,31.13341843043,3.522304507665,346.0,4.239711059552,3.773727062482,3.525654225205,0.248072837277,0,0,0,0.465983997069
2003/05/28,100851.1320675,82.46529301734,31.14558925745,3.509036174425,355.0,4.054444018036,3.774087435435,3.519935302899,0.254152132536,0,0,0,0.280356582600
2003/05/29,100841.6630446,82.48496541473,31.15623050555,3.496153259089,330.0,3.961784126637,3.773647829862,3.514435327659,0.259212502203,0,0,0,0.188136296775
2003/05/30,100832.8922873,82.51121583500,31.16638858091,3.483545056012,330.0,4.925476745014,3.772334185325,3.509261714403,0.263072470921,0,0,0,1.153142559689
2003/05/31,100824.8087251,82.54331829103,31.17677729714,3.471141861639,349.0,4.462854034396,3.770061222434,3.504478947074,0.265582275359,0,0,0,0.692792811961
2003/06/01,100817.4111278,82.57953628275,31.18806266759,3.458935475551,340.0,4.179085446927,3.766795489319,3.500167635427,0.266627853892,0,0,0,0.412289957607
2003/06/02,100810.6830947,82.61785595145,31.20108210258,3.446802891476,352.0,4.558164528638,3.762479140337,3.496418679635,0.266060460701,0,0,0,0.795685388301
2003/06/03,100804.6361063,82.65755843208,31.21634556562,3.434469395402,360.0,4.350935784445,3.757038200052,3.493297879380,0.263740320672,0,0,0,0.593897584393
2003/06/04,100799.3210052,82.70049877403,31.23368395998,3.421635672065,357.0,4.114547436206,3.750379339671,3.490803269517,0.259576070153,0,0,0,0.364168096534
2003/06/05,100794.8001147,82.74614044446,31.25303309278,3.408236126377,341.0,4.097740456307,3.742392604341,3.488980018976,0.253412585365,0,0,0,0.355347851965
2003/06/06,100791.1431382,82.79322521218,31.27454315060,3.394356862731,353.0,3.859655450018,3.733022954426,3.487904150360,0.245118804066,0,0,0,0.126632495591
2003/06/07,100788.3910778,82.84046961335,31.29842868916,3.379965079451,329.0,3.404591614730,3.722255850157,3.487640323146,0.234615527011,0,0,0,-0.31766423542
2003/06/08,100786.5410635,82.88587097871,31.32524743531,3.365015674240,346.0,4.350935784445,3.710082252547,3.488263407983,0.221818844564,0,0,0,0.640853531898
2003/06/09,100785.5434826,82.92887071220,31.35532535159,3.349291336013,336.0,3.561162553093,3.696438840142,3.489779521688,0.206659318453,0,0,0,-0.13527628704
2003/06/10,100785.3257615,82.97043530280,31.38883311738,3.333152883173,326.0,3.470191586481,3.681528620004,3.492134321076,0.189394298928,0,0,0,-0.21133703352
2003/06/11,100785.8132764,83.01079862232,31.42551424412,3.317084140395,348.0,3.437927817159,3.665526435104,3.495244571676,0.170281863428,0,0,0,-0.22759861794
2003/06/12,100786.9560047,83.04923716019,31.46512002542,3.301474627543,355.0,3.501443842806,3.648566145447,3.499059630980,0.149506514467,0,0,0,-0.14712230264
2003/06/13,100788.7166345,83.08580617491,31.50729420640,3.286430950056,354.0,3.370105671784,3.630753324408,3.503521875484,0.127231448923,0,0,0,-0.26064765262
2003/06/14,100791.0590839,83.12036643158,31.55196267169,3.271916141984,354.0,3.111246069766,3.612141290221,3.508603573146,0.103537717074,0,0,0,-0.50089522045
2003/06/15,100793.9341506,83.15243003813,31.59976116281,3.257741593710,324.0,3.531748922267,3.592940251376,3.514335715493,0.078604535883,0,0,0,-0.06119132910
2003/06/16,100797.3008323,83.18113540940,31.65117930624,3.244141017152,273.0,3.721503940688,3.573320067005,3.520740616728,0.052579450277,0,0,0,0.148183873683
2003/06/17,100801.1123867,83.20578541965,31.70656260609,3.231298921721,357.0,4.054444018036,3.553444139561,3.527823064828,0.025621074733,0,0,0,0.500999878474
2003/06/18,100805.3118208,83.22288869162,31.76596764524,3.219186605952,321.9962768554,4.947454073631,3.533482615359,3.535600749944,-0.00211813458,0,0,0,1.413971458271
2003/06/19,100809.8413218,83.22787035958,31.82939497724,3.207697464409,357.0,4.376911072468,3.513558146009,3.544103114704,-0.03054496869,0,0,0,0.863352926458
2003/06/20,100814.6807986,83.21787834679,31.89670628972,3.196663388518,350.0,3.470191586481,3.493794779266,3.553349239370,-0.05955446010,0,0,0,-0.02360319278
2003/06/21,100819.8154905,83.19198924925,31.96795580794,3.186182783298,355.0,3.404591614730,3.474286340773,3.563345501248,-0.08905916047,0,0,0,-0.06969472604
2003/06/22,100825.1851244,83.15160489974,32.04289373488,3.176231047494,199.0,3.421398622311,3.455142509758,3.574010652067,-0.11886814230,0,0,0,-0.03374388744
2003/06/23,100830.6884250,83.09925584894,32.12131585140,3.166922983958,223.0,2.792789554555,3.436412525289,3.585221124995,-0.14880859970,0,0,0,-0.64362297073
2003/06/24,100836.2409282,83.03733783672,32.20278959776,3.158311895409,290.0,2.622891652020,3.418277984692,3.596848354561,-0.17857036986,0,0,0,-0.79538633267
2003/06/25,100841.7466890,82.96818197138,32.28647372586,3.150545389374,267.0,2.910571909654,3.400810746839,3.608720956141,-0.20791020930,0,0,0,-0.49023883718
2003/06/26,100847.1241132,82.89338220509,32.37187616138,3.143664467946,231.0,3.040629154436,3.384083910822,3.620719085925,-0.23663517510,0,0,0,-0.34345475638
2003/06/27,100852.2899667,82.81459158227,32.45829921686,3.137718333632,231.0,3.088256758729,3.368170218781,3.632703471713,-0.26453325293,0,0,0,-0.27991346005
2003/06/28,100857.1778260,82.73232491697,32.54528287752,3.132665984342,337.0,3.064726478373,3.353158641749,3.644584152131,-0.29142551038,0,0,0,-0.28843216337
2003/06/29,100861.7343884,82.64785377014,32.63237656730,3.128527921122,210.0,2.792789554555,3.339123578359,3.656268725148,-0.31714514678,0,0,0,-0.54633402380
2003/06/30,100865.9088113,82.56228603878,32.71879671983,3.125271342299,271.0,2.792789554555,3.326075459874,3.667641645297,-0.34156618542,0,0,0,-0.53328590531
2003/07/01,100869.6506621,82.47723460166,32.80351701586,3.122929049545,226.0,3.111246069766,3.313977398484,3.678558737273,-0.36458133878,0,0,0,-0.20273132871
2003/07/02,100872.9345196,82.39488539095,32.88561209151,3.121718353943,317.0,3.297346836535,3.302824662067,3.688889600808,-0.38606493874,0,0,0,-0.00547782553
2003/07/03,100875.7128213,82.31468648981,32.96477694042,3.121815564485,312.0,3.297346836535,3.292673710756,3.698581670169,-0.40590795941,0,0,0,0.004673125779
2003/07/04,100877.9162736,82.23758702283,33.04099122145,3.123167370195,352.0,3.516711177874,3.283678692172,3.707574056064,-0.42389536389,0,0,0,0.233032485702
2003/07/05,100879.4829635,82.16446160974,33.11392963221,3.125740969399,320.0,3.155697444985,3.275922108982,3.715785821244,-0.43986371226,0,0,0,-0.12022466399
2003/07/06,100880.3936200,82.09675358153,33.18327343064,3.129606065652,277.0013122558,2.910571909654,3.269409442081,3.723155109423,-0.45374566734,0,0,0,-0.35883753242
2003/07/07,100880.6707941,82.03636147443,33.24864084628,3.134713456445,277.0000000000,2.761041053821,3.264209620919,3.729638176174,-0.46542855525,0,0,0,-0.50316856709
2003/07/08,100880.3374471,81.98353246135,33.30978093402,3.141071342197,290.0,2.853413816077,3.260369070381,3.735225503372,-0.47485643299,0,0,0,-0.40695525430
2003/07/09,100879.4210504,81.93861683135,33.36638948706,3.148388608059,322.0,2.990619224167,3.257814626949,3.739909747442,-0.48209512049,0,0,0,-0.26719540278
2003/07/10,100877.9781868,81.90150528926,33.41838074951,3.155652502382,266.0,2.823561027615,3.256399456236,3.743740502892,-0.48734104665,0,0,0,-0.43283842862
2003/07/11,100876.0084463,81.87273488867,33.46602932879,3.162124987527,319.0,2.910571909654,3.256048207341,3.746745548564,-0.49069734122,0,0,0,-0.34547629768
2003/07/12,100873.4605764,81.85206422157,33.50973132559,3.167773261819,272.0,2.882401188244,3.256790493385,3.748928056132,-0.49213756274,0,0,0,-0.37438930514
2003/07/13,100870.2656934,81.83990833572,33.54925470909,3.172884532095,342.0,3.155697444985,3.258582057412,3.750211446767,-0.49162938935,0,0,0,-0.10288461242
2003/07/14,100866.4098568,81.83801672885,33.58401882816,3.177684309855,325.0,3.912023005428,3.261270459284,3.750508239392,-0.48923778010,0,0,0,0.650752546143
2003/07/15,100861.9074172,81.84732916888,33.61370938537,3.182205396772,300.0,3.826865908198,3.264765887692,3.749787365536,-0.48502147784,0,0,0,0.562100020506
2003/07/16,100856.7948664,81.86787222928,33.63824286358,3.186168978626,291.0,3.485939797616,3.268944301770,3.748070596701,-0.47912629493,0,0,0,0.216995495846
2003/07/17,100851.1378079,81.90059496494,33.65751653614,3.189529953118,286.0,3.387497295923,3.273716356080,3.745380186907,-0.47166383082,0,0,0,0.113780939843
2003/07/18,100845.0362867,81.94737725614,33.67153528229,3.192292420457,301.0,3.177203468893,3.279001169588,3.741756177993,-0.46275500840,0,0,0,-0.10179770069
2003/07/19,100838.5702570,82.00954752142,33.68040700725,3.194513783569,347.0,3.387497295923,3.284730788455,3.737240927885,-0.45251013943,0,0,0,0.102766507468
2003/07/20,100831.7979416,82.08734909590,33.68421988191,3.196177641619,259.0,3.133718727638,3.290916600774,3.731877572756,-0.44096097198,0,0,0,-0.15719787313
2003/07/21,100824.7796137,82.18009521505,33.68312857025,3.197329096907,206.0,3.334387839262,3.297519380194,3.725728635504,-0.42820925531,0,0,0,0.036868459068
2003/07/22,100817.5722661,82.28534356882,33.67705422936,3.197935350763,330.0,3.198256704332,3.304434500081,3.718861513000,-0.41442701291,0,0,0,-0.10617779574
2003/07/23,100810.2505227,82.40091713067,33.66617786297,3.198115309251,227.0,3.421398622311,3.311479905058,3.711370855867,-0.39989095080,0,0,0,0.109918717253
2003/07/24,100802.9177087,82.52533076796,33.65094632826,3.197901774045,183.0,3.239078372185,3.318524437678,3.703384387956,-0.38485995027,0,0,0,-0.07944606549
2003/07/25,100795.6468079,82.65808501783,33.63167988027,3.197266043679,337.0,2.937976033993,3.325476440383,3.694985650704,-0.36950921032,0,0,0,-0.38750040639
2003/07/26,100788.5021935,82.79873521669,33.60857334864,3.196351625474,357.0,3.088256758729,3.332272830123,3.686238100507,-0.35396527038,0,0,0,-0.24401607139
2003/07/27,100781.5662798,82.94762154659,33.58142986182,3.195379930721,312.0,3.683763891908,3.338822168226,3.677171536014,-0.33834936778,0,0,0,0.344941723681
2003/07/28,100774.9280412,83.10359988929,33.55023015293,3.194379660884,257.0,3.064726478373,3.345035647892,3.667859917137,-0.32282426924,0,0,0,-0.28030916951
2003/07/29,100768.6530812,83.26667222108,33.51543704538,3.193346715754,359.0,3.387497295923,3.350905071632,3.658386186182,-0.30748111454,0,0,0,0.036592224290
2003/07/30,100762.8012628,83.43607213497,33.47786640698,3.192248293658,311.0,3.370105671784,3.356560882802,3.648870828222,-0.29230994542,0,0,0,0.013544788982
2003/07/31,100757.3910369,83.60998262741,33.43818768297,3.191088494805,297.0,3.501443842806,3.362138128935,3.639408860718,-0.27727073178,0,0,0,0.139305713871
2003/08/01,100752.4543851,83.78707470170,33.39697844110,3.189920621913,334.0,3.589735685488,3.367748026115,3.630088694956,-0.26234066884,0,0,0,0.221987659373
