"Nitrogen Dioxide (NO2), lat=22.1600, lon=113.5651 [MACG]"
"Station: MACG"
"Time Period (UTC+8): 20030101-20091231"
"Time","Height","ppb","Source","Status","Details"
2003/01/02 00:00:00,110.0000,40.3580,"AQ_MASMG",0,0
2003/01/02 01:00:00,110.0000,39.7780,"AQ_MASMG",0,0
2003/01/02 02:00:00,110.0000,39.4540,"AQ_MASMG",0,0
2003/01/02 03:00:00,110.0000,40.7650,"AQ_MASMG",0,0
2003/01/02 04:00:00,110.0000,40.6570,"AQ_MASMG",0,0
2003/01/02 05:00:00,110.0000,28.9620,"AQ_MASMG",0,0
2003/01/02 06:00:00,110.0000,8.5900,"AQ_MASMG",0,0
2003/01/02 07:00:00,110.0000,5.4850,"AQ_MASMG",0,0
2003/01/02 08:00:00,110.0000,10.0970,"AQ_MASMG",0,0
2003/01/02 09:00:00,110.0000,21.9920,"AQ_MASMG",0,0
2003/01/02 10:00:00,110.0000,34.6060,"AQ_MASMG",0,0
2003/01/02 11:00:00,110.0000,44.9110,"AQ_MASMG",0,0
2003/01/02 12:00:00,110.0000,43.4470,"AQ_MASMG",0,0
2003/01/02 13:00:00,110.0000,44.6640,"AQ_MASMG",0,0
2003/01/02 14:00:00,110.0000,43.6640,"AQ_MASMG",0,0
2003/01/02 15:00:00,110.0000,51.8170,"AQ_MASMG",0,0
2003/01/02 16:00:00,110.0000,50.3840,"AQ_MASMG",0,0
2003/01/02 17:00:00,110.0000,49.9920,"AQ_MASMG",0,0
2003/01/02 18:00:00,110.0000,55.5180,"AQ_MASMG",0,0
2003/01/02 19:00:00,110.0000,67.2980,"AQ_MASMG",0,0
2003/01/02 20:00:00,110.0000,80.8640,"AQ_MASMG",0,0
2003/01/02 21:00:00,110.0000,70.3560,"AQ_MASMG",0,0
2003/01/02 22:00:00,110.0000,54.5630,"AQ_MASMG",0,0
2003/01/02 23:00:00,110.0000,38.5600,"AQ_MASMG",0,0
2003/01/03 00:00:00,110.0000,36.0900,"AQ_MASMG",0,0
2003/01/03 01:00:00,110.0000,31.5690,"AQ_MASMG",0,0
2003/01/03 02:00:00,110.0000,23.6350,"AQ_MASMG",0,0
2003/01/03 03:00:00,110.0000,18.3430,"AQ_MASMG",0,0
2003/01/03 04:00:00,110.0000,15.6630,"AQ_MASMG",0,0
2003/01/03 05:00:00,110.0000,20.6170,"AQ_MASMG",0,0
2003/01/03 06:00:00,110.0000,21.7060,"AQ_MASMG",0,0
2003/01/03 07:00:00,110.0000,21.1250,"AQ_MASMG",0,0
2003/01/03 08:00:00,110.0000,21.2350,"AQ_MASMG",0,0
2003/01/03 09:00:00,110.0000,19.7880,"AQ_MASMG",0,0
2003/01/03 10:00:00,110.0000,19.3650,"AQ_MASMG",0,0
2003/01/03 11:00:00,110.0000,19.9480,"AQ_MASMG",0,0
2003/01/03 12:00:00,110.0000,20.2150,"AQ_MASMG",0,0
2003/01/03 13:00:00,110.0000,25.2250,"AQ_MASMG",0,0
2003/01/03 14:00:00,110.0000,22.9120,"AQ_MASMG",0,0
2003/01/03 15:00:00,110.0000,24.0370,"AQ_MASMG",0,0
2003/01/03 16:00:00,110.0000,24.6410,"AQ_MASMG",0,0
2003/01/03 17:00:00,110.0000,31.3890,"AQ_MASMG",0,0
2003/01/03 18:00:00,110.0000,37.2320,"AQ_MASMG",0,0
2003/01/03 19:00:00,110.0000,46.1380,"AQ_MASMG",0,0
2003/01/03 20:00:00,110.0000,46.6920,"AQ_MASMG",0,0
2003/01/03 21:00:00,110.0000,47.0050,"AQ_MASMG",0,0
2003/01/03 22:00:00,110.0000,47.4500,"AQ_MASMG",0,0
2003/01/03 23:00:00,110.0000,47.5840,"AQ_MASMG",0,0
2003/01/04 00:00:00,110.0000,47.1760,"AQ_MASMG",0,0
2003/01/04 01:00:00,110.0000,46.1070,"AQ_MASMG",0,0
2003/01/04 02:00:00,110.0000,43.6090,"AQ_MASMG",0,0
2003/01/04 03:00:00,110.0000,40.1280,"AQ_MASMG",0,0
2003/01/04 04:00:00,110.0000,33.3970,"AQ_MASMG",0,0
2003/01/04 05:00:00,110.0000,25.6710,"AQ_MASMG",0,0
2003/01/04 06:00:00,110.0000,24.1890,"AQ_MASMG",0,0
2003/01/04 07:00:00,110.0000,33.9310,"AQ_MASMG",0,0
2003/01/04 08:00:00,110.0000,38.5190,"AQ_MASMG",0,0
2003/01/04 09:00:00,110.0000,34.5030,"AQ_MASMG",0,0
2003/01/04 10:00:00,110.0000,31.1490,"AQ_MASMG",0,0
2003/01/04 11:00:00,110.0000,31.0100,"AQ_MASMG",0,0
2003/01/04 12:00:00,110.0000,50.0930,"AQ_MASMG",0,0
2003/01/04 13:00:00,110.0000,61.8130,"AQ_MASMG",0,0
2003/01/04 14:00:00,110.0000,57.5200,"AQ_MASMG",0,0
2003/01/04 15:00:00,110.0000,49.1360,"AQ_MASMG",0,0
2003/01/04 16:00:00,110.0000,47.2450,"AQ_MASMG",0,0
2003/01/04 17:00:00,110.0000,45.1280,"AQ_MASMG",0,0
2003/01/04 18:00:00,110.0000,47.0030,"AQ_MASMG",0,0
2003/01/04 19:00:00,110.0000,51.6630,"AQ_MASMG",0,0
2003/01/04 20:00:00,110.0000,57.6280,"AQ_MASMG",0,0
2003/01/04 21:00:00,110.0000,63.8930,"AQ_MASMG",0,0
2003/01/04 22:00:00,110.0000,67.3890,"AQ_MASMG",0,0
2003/01/04 23:00:00,110.0000,70.3910,"AQ_MASMG",0,0
2003/01/05 00:00:00,110.0000,65.7690,"AQ_MASMG",0,0
2003/01/05 01:00:00,110.0000,60.9210,"AQ_MASMG",0,0
2003/01/05 02:00:00,110.0000,56.2630,"AQ_MASMG",0,0
2003/01/05 03:00:00,110.0000,50.5870,"AQ_MASMG",0,0
2003/01/05 04:00:00,110.0000,42.7570,"AQ_MASMG",0,0
2003/01/05 05:00:00,110.0000,39.6310,"AQ_MASMG",0,0
2003/01/05 06:00:00,110.0000,33.4170,"AQ_MASMG",0,0
2003/01/05 07:00:00,110.0000,14.5030,"AQ_MASMG",0,0
2003/01/05 08:00:00,110.0000,25.1400,"AQ_MASMG",0,0
2003/01/05 09:00:00,110.0000,20.0740,"AQ_MASMG",0,0
2003/01/05 10:00:00,110.0000,24.4060,"AQ_MASMG",0,0
2003/01/05 11:00:00,110.0000,26.7360,"AQ_MASMG",0,0
2003/01/05 12:00:00,110.0000,28.3620,"AQ_MASMG",0,0
2003/01/05 13:00:00,110.0000,29.3160,"AQ_MASMG",0,0
2003/01/05 14:00:00,110.0000,27.9810,"AQ_MASMG",0,0
2003/01/05 15:00:00,110.0000,29.6300,"AQ_MASMG",0,0
2003/01/05 16:00:00,110.0000,34.3900,"AQ_MASMG",0,0
2003/01/05 17:00:00,110.0000,30.8800,"AQ_MASMG",0,0
2003/01/05 18:00:00,110.0000,34.6350,"AQ_MASMG",0,0
2003/01/05 19:00:00,110.0000,41.0300,"AQ_MASMG",0,0
2003/01/05 20:00:00,110.0000,39.1460,"AQ_MASMG",0,0
2003/01/05 21:00:00,110.0000,27.0570,"AQ_MASMG",0,0
2003/01/05 22:00:00,110.0000,19.6380,"AQ_MASMG",0,0
2003/01/05 23:00:00,110.0000,33.2610,"AQ_MASMG",0,0
2003/01/06 00:00:00,110.0000,52.8890,"AQ_MASMG",0,0
2003/01/06 01:00:00,110.0000,50.4510,"AQ_MASMG",0,0
2003/01/06 02:00:00,110.0000,51.0480,"AQ_MASMG",0,0
2003/01/06 03:00:00,110.0000,34.0070,"AQ_MASMG",0,0
2003/01/06 04:00:00,110.0000,26.5920,"AQ_MASMG",0,0
2003/01/06 05:00:00,110.0000,18.5330,"AQ_MASMG",0,0
2003/01/06 06:00:00,110.0000,33.2420,"AQ_MASMG",0,0
2003/01/06 07:00:00,110.0000,26.3380,"AQ_MASMG",0,0
2003/01/06 08:00:00,110.0000,20.7480,"AQ_MASMG",0,0
2003/01/06 09:00:00,110.0000,19.6570,"AQ_MASMG",0,0
2003/01/06 10:00:00,110.0000,27.7420,"AQ_MASMG",0,0
2003/01/06 11:00:00,110.0000,33.2960,"AQ_MASMG",0,0
2003/01/06 12:00:00,110.0000,31.4250,"AQ_MASMG",0,0
2003/01/06 13:00:00,110.0000,37.7640,"AQ_MASMG",0,0
2003/01/06 14:00:00,110.0000,39.2310,"AQ_MASMG",0,0
2003/01/06 15:00:00,110.0000,34.4870,"AQ_MASMG",0,0
2003/01/06 16:00:00,110.0000,28.5870,"AQ_MASMG",0,0
2003/01/06 17:00:00,110.0000,24.2270,"AQ_MASMG",0,0
2003/01/06 18:00:00,110.0000,26.0840,"AQ_MASMG",0,0
2003/01/06 19:00:00,110.0000,35.9960,"AQ_MASMG",0,0
2003/01/06 20:00:00,110.0000,33.2680,"AQ_MASMG",0,0
2003/01/06 21:00:00,110.0000,23.6870,"AQ_MASMG",0,0
2003/01/06 22:00:00,110.0000,30.0300,"AQ_MASMG",0,0
2003/01/06 23:00:00,110.0000,35.3340,"AQ_MASMG",0,0
2003/01/07 00:00:00,110.0000,38.3520,"AQ_MASMG",0,0
2003/01/07 01:00:00,110.0000,35.7410,"AQ_MASMG",0,0
2003/01/07 02:00:00,110.0000,32.5420,"AQ_MASMG",0,0
2003/01/07 03:00:00,110.0000,23.2830,"AQ_MASMG",0,0
2003/01/07 04:00:00,110.0000,17.3780,"AQ_MASMG",0,0
2003/01/07 05:00:00,110.0000,18.8340,"AQ_MASMG",0,0
2003/01/07 06:00:00,110.0000,20.6940,"AQ_MASMG",0,0
2003/01/07 07:00:00,110.0000,19.4110,"AQ_MASMG",0,0
2003/01/07 08:00:00,110.0000,22.8000,"AQ_MASMG",0,0
2003/01/07 09:00:00,110.0000,24.3280,"AQ_MASMG",0,0
2003/01/07 10:00:00,110.0000,20.2170,"AQ_MASMG",0,0
2003/01/07 11:00:00,110.0000,18.1030,"AQ_MASMG",0,0
2003/01/07 12:00:00,110.0000,21.4000,"AQ_MASMG",0,0
2003/01/07 13:00:00,110.0000,23.1240,"AQ_MASMG",0,0
2003/01/07 14:00:00,110.0000,21.4690,"AQ_MASMG",0,0
2003/01/07 15:00:00,110.0000,20.9110,"AQ_MASMG",0,0
2003/01/07 16:00:00,110.0000,21.4240,"AQ_MASMG",0,0
2003/01/07 17:00:00,110.0000,22.4160,"AQ_MASMG",0,0
2003/01/07 18:00:00,110.0000,25.5550,"AQ_MASMG",0,0
2003/01/07 19:00:00,110.0000,34.4770,"AQ_MASMG",0,0
2003/01/07 20:00:00,110.0000,35.8100,"AQ_MASMG",0,0
2003/01/07 21:00:00,110.0000,34.1180,"AQ_MASMG",0,0
2003/01/07 22:00:00,110.0000,40.5510,"AQ_MASMG",0,0
2003/01/07 23:00:00,110.0000,37.4900,"AQ_MASMG",0,0
2003/01/08 00:00:00,110.0000,26.1630,"AQ_MASMG",0,0
2003/01/08 01:00:00,110.0000,34.7030,"AQ_MASMG",0,0
2003/01/08 02:00:00,110.0000,31.3360,"AQ_MASMG",0,0
2003/01/08 03:00:00,110.0000,29.2520,"AQ_MASMG",0,0
2003/01/08 04:00:00,110.0000,27.1850,"AQ_MASMG",0,0
2003/01/08 05:00:00,110.0000,25.3200,"AQ_MASMG",0,0
2003/01/08 06:00:00,110.0000,26.0730,"AQ_MASMG",0,0
2003/01/08 07:00:00,110.0000,22.9220,"AQ_MASMG",0,0
2003/01/08 08:00:00,110.0000,21.6070,"AQ_MASMG",0,0
2003/01/08 09:00:00,110.0000,21.3680,"AQ_MASMG",0,0
2003/01/08 10:00:00,110.0000,21.4430,"AQ_MASMG",0,0
2003/01/08 11:00:00,110.0000,22.0170,"AQ_MASMG",0,0
2003/01/08 12:00:00,110.0000,24.2740,"AQ_MASMG",0,0
2003/01/08 13:00:00,110.0000,28.4880,"AQ_MASMG",0,0
2003/01/08 14:00:00,110.0000,38.6240,"AQ_MASMG",0,0
2003/01/08 15:00:00,110.0000,46.3490,"AQ_MASMG",0,0
2003/01/08 16:00:00,110.0000,50.7610,"AQ_MASMG",0,0
2003/01/08 17:00:00,110.0000,45.6690,"AQ_MASMG",0,0
2003/01/08 18:00:00,110.0000,46.7670,"AQ_MASMG",0,0
2003/01/08 19:00:00,110.0000,61.1890,"AQ_MASMG",0,0
2003/01/08 20:00:00,110.0000,59.6760,"AQ_MASMG",0,0
2003/01/08 21:00:00,110.0000,51.2580,"AQ_MASMG",0,0
2003/01/08 22:00:00,110.0000,48.7770,"AQ_MASMG",0,0
2003/01/08 23:00:00,110.0000,45.1820,"AQ_MASMG",0,0
2003/01/09 00:00:00,110.0000,43.1150,"AQ_MASMG",0,0
2003/01/09 01:00:00,110.0000,40.7460,"AQ_MASMG",0,0
2003/01/09 02:00:00,110.0000,41.3190,"AQ_MASMG",0,0
2003/01/09 03:00:00,110.0000,35.0840,"AQ_MASMG",0,0
2003/01/09 04:00:00,110.0000,33.3870,"AQ_MASMG",0,0
2003/01/09 05:00:00,110.0000,31.1570,"AQ_MASMG",0,0
2003/01/09 06:00:00,110.0000,29.5170,"AQ_MASMG",0,0
2003/01/09 07:00:00,110.0000,29.9870,"AQ_MASMG",0,0
2003/01/09 08:00:00,110.0000,29.7230,"AQ_MASMG",0,0
2003/01/09 09:00:00,110.0000,31.9890,"AQ_MASMG",0,0
2003/01/09 10:00:00,110.0000,36.0270,"AQ_MASMG",0,0
2003/01/09 11:00:00,110.0000,33.4110,"AQ_MASMG",0,0
2003/01/09 12:00:00,110.0000,38.8940,"AQ_MASMG",0,0
2003/01/09 13:00:00,110.0000,43.3100,"AQ_MASMG",0,0
2003/01/09 14:00:00,110.0000,47.2530,"AQ_MASMG",0,0
2003/01/09 15:00:00,110.0000,51.2710,"AQ_MASMG",0,0
2003/01/09 16:00:00,110.0000,47.9450,"AQ_MASMG",0,0
2003/01/09 17:00:00,110.0000,59.9980,"AQ_MASMG",0,0
2003/01/09 18:00:00,110.0000,42.1890,"AQ_MASMG",0,0
2003/01/09 19:00:00,110.0000,62.0680,"AQ_MASMG",0,0
2003/01/09 20:00:00,110.0000,61.3250,"AQ_MASMG",0,0
2003/01/09 21:00:00,110.0000,51.4790,"AQ_MASMG",0,0
2003/01/09 22:00:00,110.0000,54.4580,"AQ_MASMG",0,0
2003/01/09 23:00:00,110.0000,52.0600,"AQ_MASMG",0,0
2003/01/10 00:00:00,110.0000,46.2320,"AQ_MASMG",0,0
2003/01/10 01:00:00,110.0000,43.8720,"AQ_MASMG",0,0
2003/01/10 02:00:00,110.0000,41.0090,"AQ_MASMG",0,0
2003/01/10 03:00:00,110.0000,42.8630,"AQ_MASMG",0,0
2003/01/10 04:00:00,110.0000,38.9880,"AQ_MASMG",0,0
2003/01/10 05:00:00,110.0000,29.1150,"AQ_MASMG",0,0
2003/01/10 06:00:00,110.0000,25.8400,"AQ_MASMG",0,0
2003/01/10 07:00:00,110.0000,25.0740,"AQ_MASMG",0,0
2003/01/10 08:00:00,110.0000,30.5110,"AQ_MASMG",0,0
2003/01/10 09:00:00,110.0000,31.6440,"AQ_MASMG",0,0
2003/01/10 10:00:00,110.0000,23.6610,"AQ_MASMG",0,0
2003/01/10 11:00:00,110.0000,21.3670,"AQ_MASMG",0,0
2003/01/10 12:00:00,110.0000,24.2360,"AQ_MASMG",0,0
2003/01/10 13:00:00,110.0000,28.6680,"AQ_MASMG",0,0
2003/01/10 14:00:00,110.0000,31.2900,"AQ_MASMG",0,0
2003/01/10 15:00:00,110.0000,32.1330,"AQ_MASMG",0,0
2003/01/10 16:00:00,110.0000,36.1050,"AQ_MASMG",0,0
2003/01/10 17:00:00,110.0000,39.3200,"AQ_MASMG",0,0
2003/01/10 18:00:00,110.0000,50.7600,"AQ_MASMG",0,0
2003/01/10 19:00:00,110.0000,60.3520,"AQ_MASMG",0,0
2003/01/10 20:00:00,110.0000,67.2360,"AQ_MASMG",0,0
2003/01/10 21:00:00,110.0000,61.5170,"AQ_MASMG",0,0
2003/01/10 22:00:00,110.0000,50.5510,"AQ_MASMG",0,0
2003/01/10 23:00:00,110.0000,41.3520,"AQ_MASMG",0,0
2003/01/11 00:00:00,110.0000,46.5280,"AQ_MASMG",0,0
2003/01/11 01:00:00,110.0000,45.0370,"AQ_MASMG",0,0
2003/01/11 02:00:00,110.0000,43.8990,"AQ_MASMG",0,0
2003/01/11 03:00:00,110.0000,42.2010,"AQ_MASMG",0,0
2003/01/11 04:00:00,110.0000,36.9680,"AQ_MASMG",0,0
2003/01/11 05:00:00,110.0000,27.0830,"AQ_MASMG",0,0
2003/01/11 06:00:00,110.0000,26.0510,"AQ_MASMG",0,0
2003/01/11 07:00:00,110.0000,25.6840,"AQ_MASMG",0,0
2003/01/11 08:00:00,110.0000,26.2200,"AQ_MASMG",0,0
2003/01/11 09:00:00,110.0000,28.1770,"AQ_MASMG",0,0
2003/01/11 10:00:00,110.0000,26.7680,"AQ_MASMG",0,0
2003/01/11 11:00:00,110.0000,25.2550,"AQ_MASMG",0,0
2003/01/11 12:00:00,110.0000,24.6280,"AQ_MASMG",0,0
2003/01/11 13:00:00,110.0000,33.1320,"AQ_MASMG",0,0
2003/01/11 14:00:00,110.0000,38.8450,"AQ_MASMG",0,0
2003/01/11 15:00:00,110.0000,49.7090,"AQ_MASMG",0,0
2003/01/11 16:00:00,110.0000,46.8850,"AQ_MASMG",0,0
2003/01/11 17:00:00,110.0000,43.2480,"AQ_MASMG",0,0
2003/01/11 18:00:00,110.0000,45.2200,"AQ_MASMG",0,0
2003/01/11 19:00:00,110.0000,56.0670,"AQ_MASMG",0,0
2003/01/11 20:00:00,110.0000,62.0700,"AQ_MASMG",0,0
2003/01/11 21:00:00,110.0000,68.4770,"AQ_MASMG",0,0
2003/01/11 22:00:00,110.0000,72.8770,"AQ_MASMG",0,0
2003/01/11 23:00:00,110.0000,59.5490,"AQ_MASMG",0,0
2003/01/12 00:00:00,110.0000,57.4030,"AQ_MASMG",0,0
2003/01/12 01:00:00,110.0000,63.0300,"AQ_MASMG",0,0
2003/01/12 02:00:00,110.0000,63.7940,"AQ_MASMG",0,0
2003/01/12 03:00:00,110.0000,64.8740,"AQ_MASMG",0,0
2003/01/12 04:00:00,110.0000,58.1730,"AQ_MASMG",0,0
2003/01/12 05:00:00,110.0000,56.6530,"AQ_MASMG",0,0
2003/01/12 06:00:00,110.0000,54.0570,"AQ_MASMG",0,0
2003/01/12 07:00:00,110.0000,47.6150,"AQ_MASMG",0,0
2003/01/12 08:00:00,110.0000,38.7790,"AQ_MASMG",0,0
2003/01/12 09:00:00,110.0000,41.3930,"AQ_MASMG",0,0
2003/01/12 10:00:00,110.0000,40.2520,"AQ_MASMG",0,0
2003/01/12 11:00:00,110.0000,34.5300,"AQ_MASMG",0,0
2003/01/12 12:00:00,110.0000,36.3180,"AQ_MASMG",0,0
2003/01/12 13:00:00,110.0000,33.3040,"AQ_MASMG",0,0
2003/01/12 14:00:00,110.0000,35.5170,"AQ_MASMG",0,0
2003/01/12 15:00:00,110.0000,29.8680,"AQ_MASMG",0,0
2003/01/12 16:00:00,110.0000,37.3630,"AQ_MASMG",0,0
2003/01/12 17:00:00,110.0000,36.5530,"AQ_MASMG",0,0
2003/01/12 18:00:00,110.0000,31.7830,"AQ_MASMG",0,0
2003/01/12 19:00:00,110.0000,39.3200,"AQ_MASMG",0,0
2003/01/12 20:00:00,110.0000,34.7930,"AQ_MASMG",0,0
2003/01/12 21:00:00,110.0000,19.4020,"AQ_MASMG",0,0
2003/01/12 22:00:00,110.0000,18.9270,"AQ_MASMG",0,0
2003/01/12 23:00:00,110.0000,17.4560,"AQ_MASMG",0,0
2003/01/13 00:00:00,110.0000,15.6350,"AQ_MASMG",0,0
2003/01/13 01:00:00,110.0000,13.9370,"AQ_MASMG",0,0
2003/01/13 02:00:00,110.0000,15.1500,"AQ_MASMG",0,0
2003/01/13 03:00:00,110.0000,16.7760,"AQ_MASMG",0,0
2003/01/13 04:00:00,110.0000,22.4150,"AQ_MASMG",0,0
2003/01/13 05:00:00,110.0000,53.0550,"AQ_MASMG",0,0
2003/01/13 06:00:00,110.0000,51.3140,"AQ_MASMG",0,0
2003/01/13 07:00:00,110.0000,60.9700,"AQ_MASMG",0,0
2003/01/13 08:00:00,110.0000,69.0260,"AQ_MASMG",0,0
2003/01/13 09:00:00,110.0000,67.4670,"AQ_MASMG",0,0
2003/01/13 10:00:00,110.0000,71.2590,"AQ_MASMG",0,0
2003/01/13 11:00:00,110.0000,93.4200,"AQ_MASMG",0,0
2003/01/13 12:00:00,110.0000,121.2100,"AQ_MASMG",0,0
2003/01/13 13:00:00,110.0000,84.4050,"AQ_MASMG",0,0
2003/01/13 14:00:00,110.0000,74.4580,"AQ_MASMG",0,0
2003/01/13 15:00:00,110.0000,58.4300,"AQ_MASMG",0,0
2003/01/13 16:00:00,110.0000,33.0760,"AQ_MASMG",0,0
2003/01/13 17:00:00,110.0000,39.1480,"AQ_MASMG",0,0
2003/01/13 18:00:00,110.0000,41.6940,"AQ_MASMG",0,0
2003/01/13 19:00:00,110.0000,36.9210,"AQ_MASMG",0,0
2003/01/13 20:00:00,110.0000,25.0910,"AQ_MASMG",0,0
2003/01/13 21:00:00,110.0000,15.0750,"AQ_MASMG",0,0
2003/01/13 22:00:00,110.0000,15.9110,"AQ_MASMG",0,0
2003/01/13 23:00:00,110.0000,10.6280,"AQ_MASMG",0,0
2003/01/14 00:00:00,110.0000,12.6260,"AQ_MASMG",0,0
2003/01/14 01:00:00,110.0000,15.9240,"AQ_MASMG",0,0
2003/01/14 02:00:00,110.0000,15.6910,"AQ_MASMG",0,0
2003/01/14 03:00:00,110.0000,13.1620,"AQ_MASMG",0,0
2003/01/14 04:00:00,110.0000,15.4980,"AQ_MASMG",0,0
2003/01/14 05:00:00,110.0000,29.9700,"AQ_MASMG",0,0
2003/01/14 06:00:00,110.0000,59.7410,"AQ_MASMG",0,0
2003/01/14 07:00:00,110.0000,56.7260,"AQ_MASMG",0,0
2003/01/14 08:00:00,110.0000,80.7960,"AQ_MASMG",0,0
2003/01/14 09:00:00,110.0000,103.8460,"AQ_MASMG",0,0
2003/01/14 10:00:00,110.0000,115.2190,"AQ_MASMG",0,0
2003/01/14 11:00:00,110.0000,123.7710,"AQ_MASMG",0,0
2003/01/14 12:00:00,110.0000,87.1280,"AQ_MASMG",0,0
2003/01/14 13:00:00,110.0000,65.4450,"AQ_MASMG",0,0
2003/01/14 14:00:00,110.0000,72.6910,"AQ_MASMG",0,0
2003/01/14 15:00:00,110.0000,75.8740,"AQ_MASMG",0,0
2003/01/14 16:00:00,110.0000,58.9880,"AQ_MASMG",0,0
2003/01/14 17:00:00,110.0000,55.3230,"AQ_MASMG",0,0
2003/01/14 18:00:00,110.0000,28.1240,"AQ_MASMG",0,0
2003/01/14 19:00:00,110.0000,22.0010,"AQ_MASMG",0,0
2003/01/14 20:00:00,110.0000,15.8850,"AQ_MASMG",0,0
2003/01/14 21:00:00,110.0000,16.2900,"AQ_MASMG",0,0
2003/01/14 22:00:00,110.0000,15.9310,"AQ_MASMG",0,0
2003/01/14 23:00:00,110.0000,29.2420,"AQ_MASMG",0,0
2003/01/15 00:00:00,110.0000,19.8600,"AQ_MASMG",0,0
2003/01/15 01:00:00,110.0000,16.0980,"AQ_MASMG",0,0
2003/01/15 02:00:00,110.0000,11.4220,"AQ_MASMG",0,0
2003/01/15 03:00:00,110.0000,12.6720,"AQ_MASMG",0,0
2003/01/15 04:00:00,110.0000,19.2090,"AQ_MASMG",0,0
2003/01/15 05:00:00,110.0000,13.8690,"AQ_MASMG",0,0
2003/01/15 06:00:00,110.0000,13.1670,"AQ_MASMG",0,0
2003/01/15 07:00:00,110.0000,26.3440,"AQ_MASMG",0,0
2003/01/15 08:00:00,110.0000,40.6340,"AQ_MASMG",0,0
2003/01/15 09:00:00,110.0000,51.4340,"AQ_MASMG",0,0
2003/01/15 10:00:00,110.0000,57.0840,"AQ_MASMG",0,0
2003/01/15 11:00:00,110.0000,67.3630,"AQ_MASMG",0,0
2003/01/15 12:00:00,110.0000,61.1250,"AQ_MASMG",0,0
2003/01/15 13:00:00,110.0000,34.7180,"AQ_MASMG",0,0
2003/01/15 14:00:00,110.0000,14.6110,"AQ_MASMG",0,0
2003/01/15 15:00:00,110.0000,11.6820,"AQ_MASMG",0,0
2003/01/15 16:00:00,110.0000,13.2110,"AQ_MASMG",0,0
2003/01/15 17:00:00,110.0000,13.5900,"AQ_MASMG",0,0
2003/01/15 18:00:00,110.0000,16.0800,"AQ_MASMG",0,0
2003/01/15 19:00:00,110.0000,15.6300,"AQ_MASMG",0,0
2003/01/15 20:00:00,110.0000,12.5090,"AQ_MASMG",0,0
2003/01/15 21:00:00,110.0000,15.3160,"AQ_MASMG",0,0
2003/01/15 22:00:00,110.0000,15.4180,"AQ_MASMG",0,0
2003/01/15 23:00:00,110.0000,11.3330,"AQ_MASMG",0,0
2003/01/16 00:00:00,110.0000,7.1980,"AQ_MASMG",0,0
2003/01/16 01:00:00,110.0000,7.7050,"AQ_MASMG",0,0
2003/01/16 02:00:00,110.0000,7.6850,"AQ_MASMG",0,0
2003/01/16 03:00:00,110.0000,19.3650,"AQ_MASMG",0,0
2003/01/16 04:00:00,110.0000,15.4860,"AQ_MASMG",0,0
2003/01/16 05:00:00,110.0000,11.1130,"AQ_MASMG",0,0
2003/01/16 06:00:00,110.0000,14.4810,"AQ_MASMG",0,0
2003/01/16 07:00:00,110.0000,10.6780,"AQ_MASMG",0,0
2003/01/16 08:00:00,110.0000,12.0600,"AQ_MASMG",0,0
2003/01/16 09:00:00,110.0000,19.2940,"AQ_MASMG",0,0
2003/01/16 10:00:00,110.0000,35.5190,"AQ_MASMG",0,0
2003/01/16 11:00:00,110.0000,49.5650,"AQ_MASMG",0,0
2003/01/16 12:00:00,110.0000,41.0470,"AQ_MASMG",0,0
