station,intercept,pressure,humidity,temperature,wind speed,PBLH,RAD,rsquared,province
XCNAQ529,0,0,0,0,0,0,0,0,Shandong
XCNAQ2347,0,0,0,0,0,0,0,0,Shandong
XCNAQ1190,0,0,0,0,0,0,0,0,Shandong
XCNAQ2339,0,0,0,0,0,0,0,0,Shandong
XCNAQ2338,0,0,0,0,0,0,0,0,Shandong
XCNAQ2348,0,0,0,0,0,0,0,0,Shandong
XCNAQ2346,0,0,0,0,0,0,0,0,Shandong
XCNAQ1292,0,0,0,0,0,0,0,0,Shandong
XCNAQ2349,204.4720259,-22.57283304,-0.876807031,10.16152214,-0.546882123,-0.190117858,-0.275689683,0.736162642,Shandong
XCNAQ166,0,0,0,0,0,0,0,0,Shandong
XCNAQ2335,0,0,0,0,0,0,0,0,Shandong
XCNAQ2342,0,0,0,0,0,0,0,0,Shandong
XCNAQ2334,0,0,0,0,0,0,0,0,Shandong
XCNAQ2336,0,0,0,0,0,0,0,0,Shandong
XCNAQ2340,0,0,0,0,0,0,0,0,Shandong
XCNAQ2341,0,0,0,0,0,0,0,0,Shandong
XCNAQ2345,0,0,0,0,0,0,0,0,Shandong
XCNAQ2344,0,0,0,0,0,0,0,0,Shandong
XCNAQ425,0,0,0,0,0,0,0,0,Guangdong
XCNAQ1246,0,0,0,0,0,0,0,0,Guangdong
XCNAQ424,0,0,0,0,0,0,0,0,Guangdong
XCNAQ423,0,0,0,0,0,0,0,0,Guangdong
XCNAQ063,0,0,0,0,0,0,0,0,Shanxi
XCNAQ2581,0,0,0,0,0,0,0,0,Henan
XCNAQ2582,0,0,0,0,0,0,0,0,Henan
XCNAQ2585,0,0,0,0,0,0,0,0,Henan
XCNAQ2586,0,0,0,0,0,0,0,0,Henan
XCNAQ2587,0,0,0,0,0,0,0,0,Henan
XCNAQ795,0,0,0,0,0,0,0,0,Henan
XCNAQ794,0,0,0,0,0,0,0,0,Henan
XCNAQ2580,0,0,0,0,0,0,0,0,Henan
XCNAQ2579,0,0,0,0,0,0,0,0,Henan
XCNAQ1242,0,0,0,0,0,0,0,0,Henan
XCNAQ2588,0,0,0,0,0,0,0,0,Henan
XCNAQ2589,0,0,0,0,0,0,0,0,Henan
XCNAQ792,0,0,0,0,0,0,0,0,Henan
XCNAQ793,0,0,0,0,0,0,0,0,Henan
XCNAQ2583,0,0,0,0,0,0,0,0,Henan
XCNAQ2584,0,0,0,0,0,0,0,0,Henan
XCNAQ2329,0,0,0,0,0,0,0,0,Shandong
XCNAQ2332,0,0,0,0,0,0,0,0,Shandong
XCNAQ176,0,0,0,0,0,0,0,0,Shandong
XCNAQ2330,0,0,0,0,0,0,0,0,Shandong
XCNAQ1258,454.1204323,-55.10388634,-2.189061402,31.86462239,-0.209066333,-0.865126628,-0.431320695,0.700611636,Shandong
XCNAQ173,0,0,0,0,0,0,0,0,Shandong
XCNAQ178,0,0,0,0,0,0,0,0,Shandong
XCNAQ2328,0,0,0,0,0,0,0,0,Shandong
XCNAQ174,500.7788527,-55.07660059,-1.786034905,23.79288598,-0.744645664,-0.622064781,-0.456883185,0.478047876,Shandong
XCNAQ175,0,0,0,0,0,0,0,0,Shandong
XCNAQ2331,0,0,0,0,0,0,0,0,Shandong
XCNAQ2327,0,0,0,0,0,0,0,0,Shandong
XCNAQ2578,0,0,0,0,0,0,0,0,Henan
XCNAQ2567,0,0,0,0,0,0,0,0,Henan
XCNAQ2566,0,0,0,0,0,0,0,0,Henan
XCNAQ2568,0,0,0,0,0,0,0,0,Henan
XCNAQ2569,0,0,0,0,0,0,0,0,Henan
XCNAQ2577,0,0,0,0,0,0,0,0,Henan
XCNAQ1293,0,0,0,0,0,0,0,0,Henan
XCNAQ2575,0,0,0,0,0,0,0,0,Henan
XCNAQ2576,0,0,0,0,0,0,0,0,Henan
XCNAQ207,0,0,0,0,0,0,0,0,Henan
XCNAQ204,0,0,0,0,0,0,0,0,Henan
XCNAQ2564,0,0,0,0,0,0,0,0,Henan
XCNAQ2570,0,0,0,0,0,0,0,0,Henan
XCNAQ2571,0,0,0,0,0,0,0,0,Henan
XCNAQ2563,0,0,0,0,0,0,0,0,Henan
XCNAQ2574,0,0,0,0,0,0,0,0,Henan
XCNAQ2573,0,0,0,0,0,0,0,0,Henan
XCNAQ2572,0,0,0,0,0,0,0,0,Henan
XCNAQ2565,0,0,0,0,0,0,0,0,Henan
XCNAQ206,0,0,0,0,0,0,0,0,Henan
XCNAQ177,0,0,0,0,0,0,0,0,Shandong
XCNAQ121,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ118,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ120,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ458,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ119,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ899,0,0,0,0,0,0,0,0,Guangxi
XCNAQ897,0,0,0,0,0,0,0,0,Guangxi
XCNAQ898,0,0,0,0,0,0,0,0,Guangxi
XCNAQ1061,-154.5307647,5.319228188,-2.1064734,13.915185,-1.033818128,0.862560184,0.767677518,0.829539816,Qinghai
XCNAQ318,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1245,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1244,-946.6171651,61.89245177,-2.366948189,40.09709786,-0.546371791,-0.087349179,-0.069601747,0.812841457,Yunnan
CN_1368A,-1215.526645,79.40504948,-2.56213051,51.65732016,-0.431465706,-0.068411028,-0.052034794,0.82702341,Guangdong
CN_1367A,-1072.155477,70.58095194,-2.362329233,44.2392229,-0.468889911,0.209427136,-0.123174473,0.809322373,Guangdong
CN_1369A,-1117.855914,71.99683123,-2.673929185,49.56962068,-0.398155886,-0.126497227,-0.182400254,0.835209949,Guangdong
CN_1370A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2815,0,0,0,0,0,0,0,0,Macau
XCNAQ2816,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2817,0,0,0,0,0,0,0,0,Guangdong
XCNAQ480,0,0,0,0,0,0,0,0,Liaoning
XCNAQ481,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1055,0,0,0,0,0,0,0,0,Gansu
XCNAQ957,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1275,0,0,0,0,0,0,0,0,Sichuan
XCNAQ958,0,0,0,0,0,0,0,0,Sichuan
XCNAQ641,0,0,0,0,0,0,0,0,Jilin
XCNAQ640,0,0,0,0,0,0,0,0,Jilin
XCNAQ636,0,0,0,0,0,0,0,0,Jilin
XCNAQ637,0,0,0,0,0,0,0,0,Jilin
XCNAQ1034,0,0,0,0,0,0,0,0,Gansu
XCNAQ1033,0,0,0,0,0,0,0,0,Gansu
XCNAQ221,0,0,0,0,0,0,0,0,Hunan
XCNAQ086,0,0,0,0,0,0,0,0,Liaoning
XCNAQ901,0,0,0,0,0,0,0,0,Guangxi
XCNAQ900,0,0,0,0,0,0,0,0,Guangxi
XCNAQ857,0,0,0,0,0,0,0,0,Hunan
XCNAQ856,0,0,0,0,0,0,0,0,Hunan
XCNAQ855,0,0,0,0,0,0,0,0,Hunan
XCNAQ858,0,0,0,0,0,0,0,0,Hunan
XCNAQ859,0,0,0,0,0,0,0,0,Hunan
XCNAQ1217,302.9838623,-38.74526135,-1.957989869,24.62661576,-0.068054146,-0.055797496,-0.335457732,0.749444436,Jiangsu
CN_1216A,690.6028879,-69.915164,-1.779856464,19.59013014,0.398674707,0.234286338,-0.738169064,0.548364146,Jiangsu
CN_1218A,0,0,0,0,0,0,0,0,Jiangsu
CN_1217A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1849,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1855,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1850,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1853,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1851,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1854,448.9385607,-49.18396306,-1.8542766,20.1327781,-0.048156891,0.039706364,-0.402887548,0.779732259,Jiangsu
CN_1215A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ1852,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ290,0,0,0,0,0,0,0,0,Sichuan
XCNAQ085,-42.90342841,-11.40522895,-1.758432926,31.18130382,-0.254618412,-1.255610206,0.182370042,0.697972869,Liaoning
XCNAQ384,93.7508493,-20.06114919,-1.501520201,24.80994785,-0.240017066,-1.142981688,0.136362283,0.661537735,Liaoning
XCNAQ385,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1139,0,0,0,0,0,0,0,0,Liaoning
XCNAQ386,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1308,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1307,0,0,0,0,0,0,0,0,Sichuan
XCNAQ930,0,0,0,0,0,0,0,0,Sichuan
XCNAQ929,0,0,0,0,0,0,0,0,Sichuan
XCNAQ928,0,0,0,0,0,0,0,0,Sichuan
XCNAQ927,0,0,0,0,0,0,0,0,Sichuan
XCNAQ2872,0,0,0,0,0,0,0,0,Ningxia
XCNAQ2873,0,0,0,0,0,0,0,0,Ningxia
XCNAQ017,0,0,0,0,0,0,0,0,Ningxia
XCNAQ478,0,0,0,0,0,0,0,0,Ningxia
XCNAQ1192,0,0,0,0,0,0,0,0,Hebei
XCNAQ1350,412.4584151,-38.36144704,-0.953678453,5.817297518,-0.682933817,-0.784199827,0.170825746,0.599481504,Hebei
CN_1033A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1328,0,0,0,0,0,0,0,0,Hebei
XCNAQ1327,367.3518872,-34.86190016,-0.876813625,6.780669191,-0.602913017,-0.832437546,0.197476642,0.550053703,Hebei
CN_1034A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1330,0,0,0,0,0,0,0,0,Hebei
XCNAQ1352,0,0,0,0,0,0,0,0,Hebei
CN_1028A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1356,0,0,0,0,0,0,0,0,Hebei
XCNAQ1348,0,0,0,0,0,0,0,0,Hebei
XCNAQ1353,0,0,0,0,0,0,0,0,Hebei
XCNAQ1351,nan,nan,nan,nan,nan,nan,-inf,nan,Hebei
CN_1035A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1354,0,0,0,0,0,0,0,0,Hebei
XCNAQ1341,0,0,0,0,0,0,0,0,Hebei
XCNAQ1346,0,0,0,0,0,0,0,0,Hebei
XCNAQ1336,0,0,0,0,0,0,0,0,Hebei
XCNAQ1339,0,0,0,0,0,0,0,0,Hebei
XCNAQ1361,0,0,0,0,0,0,0,0,Hebei
XCNAQ1329,0,0,0,0,0,0,0,0,Hebei
XCNAQ1337,0,0,0,0,0,0,0,0,Hebei
XCNAQ1340,0,0,0,0,0,0,0,0,Hebei
XCNAQ1334,108.4450784,-10.44891334,-0.611421247,2.950874126,-0.62756842,-0.79885626,0.406384896,0.500701554,Hebei
CN_1029A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1360,0,0,0,0,0,0,0,0,Hebei
XCNAQ1335,206.1025939,-24.08907922,-1.080676151,13.24138947,-0.495433101,-0.942622943,0.272763976,0.469605671,Hebei
CN_1031A,361.8816245,-36.98797756,-1.128268081,11.88880834,-0.829255139,-0.766043015,0.017495286,0.501706182,Hebei
CN_1032A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1357,0,0,0,0,0,0,0,0,Hebei
XCNAQ1332,0,0,0,0,0,0,0,0,Hebei
XCNAQ1358,0,0,0,0,0,0,0,0,Hebei
XCNAQ1342,0,0,0,0,0,0,0,0,Hebei
XCNAQ1347,0,0,0,0,0,0,0,0,Hebei
XCNAQ1343,0,0,0,0,0,0,0,0,Hebei
XCNAQ1359,238.0863547,-26.00037148,-1.024864118,11.62558515,-0.552710746,-1.012768008,0.250798265,0.594664336,Hebei
CN_1030A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1331,0,0,0,0,0,0,0,0,Hebei
XCNAQ1355,0,0,0,0,0,0,0,0,Hebei
XCNAQ1338,0,0,0,0,0,0,0,0,Hebei
XCNAQ1349,0,0,0,0,0,0,0,0,Hebei
XCNAQ1094,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ1095,0,0,0,0,0,0,0,0,Xinjiang
XCNAQ031,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2897,0,0,0,0,0,0,0,0,Fujian
XCNAQ2042,0,0,0,0,0,0,0,0,Fujian
XCNAQ1256,-75.52349352,8.711689118,-0.377422355,-3.215786472,-0.704788121,-1.06753071,0.608067854,0.746104333,Fujian
CN_1283A,0,0,0,0,0,0,0,0,Fujian
XCNAQ2052,0,0,0,0,0,0,0,0,Fujian
XCNAQ2043,0,0,0,0,0,0,0,0,Fujian
XCNAQ2032,0,0,0,0,0,0,0,0,Fujian
XCNAQ2033,110.03426,-1.285334182,0.114504928,-15.34486025,-0.509065312,-1.040393495,0.609076066,0.657532254,Fujian
CN_1282A,0,0,0,0,0,0,0,0,Fujian
CN_1281A,-160.3874421,7.390607692,-1.226441002,13.78465512,-0.630747671,-1.080093551,0.538344416,0.718556149,Fujian
CN_1284A,0,0,0,0,0,0,0,0,Fujian
XCNAQ2039,0,0,0,0,0,0,0,0,Fujian
XCNAQ2048,0,0,0,0,0,0,0,0,Fujian
XCNAQ2037,0,0,0,0,0,0,0,0,Fujian
XCNAQ2029,0,0,0,0,0,0,0,0,Fujian
XCNAQ2051,0,0,0,0,0,0,0,0,Fujian
XCNAQ2046,0,0,0,0,0,0,0,0,Fujian
XCNAQ2047,0,0,0,0,0,0,0,0,Fujian
XCNAQ2045,-228.1541478,10.6470576,-1.494733449,18.86162096,-0.646957153,-1.028631056,0.568208205,0.766963005,Fujian
CN_1285A,0,0,0,0,0,0,0,0,Fujian
XCNAQ2036,0,0,0,0,0,0,0,0,Fujian
XCNAQ2038,0,0,0,0,0,0,0,0,Fujian
XCNAQ2034,0,0,0,0,0,0,0,0,Fujian
XCNAQ2035,0,0,0,0,0,0,0,0,Fujian
XCNAQ2050,0,0,0,0,0,0,0,0,Fujian
XCNAQ2896,0,0,0,0,0,0,0,0,Fujian
XCNAQ2049,0,0,0,0,0,0,0,0,Fujian
XCNAQ2031,0,0,0,0,0,0,0,0,Fujian
XCNAQ2030,0,0,0,0,0,0,0,0,Fujian
XCNAQ2041,0,0,0,0,0,0,0,0,Fujian
XCNAQ2044,0,0,0,0,0,0,0,0,Fujian
XCNAQ2040,-228.4979267,9.30153599,-1.350589635,21.20869116,-0.235991602,-0.35053558,0.122800524,0.330639248,Fujian
CN_1280A,0,0,0,0,0,0,0,0,Fujian
XCNAQ1366,161.9311104,-16.65442692,-0.678326236,6.64733144,0.012211244,-1.074770072,-0.182992876,0.406989809,Hebei
CN_1042A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1368,0,0,0,0,0,0,0,0,Hebei
XCNAQ1365,0,0,0,0,0,0,0,0,Hebei
CN_1045A,234.1900483,-22.06684119,-0.601279193,4.782447921,0.27372593,-0.960821136,-0.142947199,0.379798125,Hebei
CN_1046A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1363,0,0,0,0,0,0,0,0,Hebei
XCNAQ1265,0,0,0,0,0,0,0,0,Shandong
XCNAQ1362,-147.1974805,-0.780552774,-1.527869381,28.35826888,-0.137673369,-1.218024344,-0.15236989,0.521383151,Hebei
CN_1044A,720.9676433,-57.4462478,-0.300876152,-9.422590045,-0.154349208,-0.707493429,0.065551255,0.447745459,Hebei
CN_1043A,0,0,0,0,0,0,0,0,Hebei
XCNAQ1364,0,0,0,0,0,0,0,0,Hebei
XCNAQ1367,0,0,0,0,0,0,0,0,Hebei
XCNAQ2878,0,0,0,0,0,0,0,0,Shandong
XCNAQ034,0,0,0,0,0,0,0,0,Guangdong
XCNAQ032,0,0,0,0,0,0,0,0,Guangdong
XCNAQ055,0,0,0,0,0,0,0,0,Shanxi
XCNAQ1252,0,0,0,0,0,0,0,0,Yunnan
XCNAQ994,0,0,0,0,0,0,0,0,Yunnan
XCNAQ995,0,0,0,0,0,0,0,0,Yunnan
XCNAQ993,0,0,0,0,0,0,0,0,Yunnan
XCNAQ1942,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1944,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1938,-168.6253501,7.335928016,-1.23690696,14.59645571,-0.624954254,0.017953145,-0.052162992,0.71541642,Zhejiang
CN_1247A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1940,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1945,0,0,0,0,0,0,0,0,Zhejiang
CN_1248A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1939,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1210,-53.73902419,-8.071831582,-1.820507934,24.93947593,-0.612334864,0.263927409,-0.196410028,0.704731093,Zhejiang
CN_1246A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1941,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ671,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ672,0,0,0,0,0,0,0,0,Heilongjiang
XCNAQ300,0,0,0,0,0,0,0,0,Sichuan
XCNAQ302,0,0,0,0,0,0,0,0,Sichuan
XCNAQ301,0,0,0,0,0,0,0,0,Sichuan
XCNAQ303,0,0,0,0,0,0,0,0,Sichuan
XCNAQ2428,0,0,0,0,0,0,0,0,Shandong
XCNAQ2429,0,0,0,0,0,0,0,0,Shandong
XCNAQ2430,0,0,0,0,0,0,0,0,Shandong
XCNAQ2437,0,0,0,0,0,0,0,0,Shandong
XCNAQ2436,0,0,0,0,0,0,0,0,Shandong
XCNAQ2435,0,0,0,0,0,0,0,0,Shandong
XCNAQ450,0,0,0,0,0,0,0,0,Shandong
XCNAQ407,0,0,0,0,0,0,0,0,Shandong
XCNAQ2432,0,0,0,0,0,0,0,0,Shandong
XCNAQ2439,0,0,0,0,0,0,0,0,Shandong
XCNAQ2431,303.4723227,-25.03402675,-0.362799597,-1.874578058,-0.39768447,-0.143062815,-0.181602798,0.551279564,Shandong
XCNAQ408,0,0,0,0,0,0,0,0,Shandong
XCNAQ2419,0,0,0,0,0,0,0,0,Shandong
XCNAQ2421,0,0,0,0,0,0,0,0,Shandong
XCNAQ2420,0,0,0,0,0,0,0,0,Shandong
XCNAQ1219,0,0,0,0,0,0,0,0,Shandong
XCNAQ2887,0,0,0,0,0,0,0,0,Shandong
XCNAQ2426,0,0,0,0,0,0,0,0,Shandong
XCNAQ2427,0,0,0,0,0,0,0,0,Shandong
XCNAQ2425,0,0,0,0,0,0,0,0,Shandong
XCNAQ2424,0,0,0,0,0,0,0,0,Shandong
XCNAQ2423,0,0,0,0,0,0,0,0,Shandong
XCNAQ2438,0,0,0,0,0,0,0,0,Shandong
XCNAQ2422,0,0,0,0,0,0,0,0,Shandong
XCNAQ2433,0,0,0,0,0,0,0,0,Shandong
XCNAQ2434,0,0,0,0,0,0,0,0,Shandong
XCNAQ100,0,0,0,0,0,0,0,0,Liaoning
CN_1400A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2831,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2834,-284.8616348,23.69887436,-0.400981543,2.055028396,-0.330279022,0.405173904,-0.041589153,0.533437303,Guangdong
CN_1399A,-174.7234195,10.20875906,-0.850177162,9.908854899,-0.316185904,0.243081936,-0.10733082,0.515733124,Guangdong
CN_1398A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2830,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2832,-281.9796461,21.40812705,-0.680423671,6.157226153,-0.443928236,0.15111288,0.18905992,0.529171138,Guangdong
CN_1397A,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2833,0,0,0,0,0,0,0,0,Guangdong
XCNAQ547,0,0,0,0,0,0,0,0,Shandong
XCNAQ546,0,0,0,0,0,0,0,0,Shandong
XCNAQ530,0,0,0,0,0,0,0,0,Shandong
XCNAQ531,0,0,0,0,0,0,0,0,Shandong
XCNAQ291,0,0,0,0,0,0,0,0,Sichuan
XCNAQ293,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1248,0,0,0,0,0,0,0,0,Sichuan
XCNAQ1247,23.26671059,-11.50939482,-1.509212542,19.2596549,-0.821590917,-0.32412012,-0.184214851,0.745242628,Sichuan
CN_1260A,241.6037629,-42.23612262,-3.099289396,41.78185832,-0.566352416,-0.256202881,-0.192031872,0.765554522,Zhejiang
CN_1258A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1917,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ1918,189.2403646,-29.85734467,-2.101385125,26.64088361,-0.487572248,-0.29192686,-0.162161533,0.736443477,Zhejiang
CN_1259A,0,0,0,0,0,0,0,0,Zhejiang
XCNAQ316,0,0,0,0,0,0,0,0,Guizhou
XCNAQ1969,0,0,0,0,0,0,0,0,Anhui
XCNAQ141,0,0,0,0,0,0,0,0,Anhui
XCNAQ1967,0,0,0,0,0,0,0,0,Anhui
XCNAQ139,0,0,0,0,0,0,0,0,Anhui
XCNAQ1968,0,0,0,0,0,0,0,0,Anhui
XCNAQ140,0,0,0,0,0,0,0,0,Anhui
XCNAQ138,0,0,0,0,0,0,0,0,Anhui
XCNAQ1966,0,0,0,0,0,0,0,0,Anhui
XCNAQ1965,215.8386159,-27.06117312,-1.669855859,16.44462295,-0.427276459,-0.119809097,-0.030621511,0.596834231,Anhui
CN_1160A,-1.059592746,-25.85040224,-3.10750626,50.80523196,0.489506209,0.122783272,-0.344123799,0.31906465,Jiangsu
CN_1161A,224.0400652,-27.82298863,-1.608850961,16.57052444,-0.347222345,-0.066776414,-0.106738301,0.61429269,Jiangsu
CN_1164A,45.99128665,-22.87991987,-2.44396467,37.36575099,0.013120625,-0.185340125,-0.222306951,0.49907638,Jiangsu
CN_1162A,375.7759775,-44.5026516,-2.057949909,23.1779724,0.296557732,0.119774012,-0.351173543,0.63643611,Jiangsu
CN_1167A,554.5200637,-51.16094187,-1.359803203,5.699460816,-0.310774039,0.231297669,-0.223779688,0.55515106,Jiangsu
CN_1166A,264.287689,-28.48980103,-1.352066638,11.17475798,-0.370033473,-0.200910903,-0.062677634,0.599122268,Jiangsu
CN_1165A,34.2184224,-5.109521863,-0.89373542,4.562593002,-0.603512195,-0.251683038,0.169666322,0.640126972,Jiangsu
CN_1163A,0,0,0,0,0,0,0,0,Jiangsu
XCNAQ432,0,0,0,0,0,0,0,0,Guangdong
XCNAQ430,0,0,0,0,0,0,0,0,Guangdong
XCNAQ431,0,0,0,0,0,0,0,0,Guangdong
XCNAQ433,0,0,0,0,0,0,0,0,Guangdong
XCNAQ2769,0,0,0,0,0,0,0,0,Hubei
XCNAQ463,0,0,0,0,0,0,0,0,Hubei
XCNAQ214,0,0,0,0,0,0,0,0,Hubei
XCNAQ2770,0,0,0,0,0,0,0,0,Hubei
XCNAQ2767,0,0,0,0,0,0,0,0,Hubei
XCNAQ2771,0,0,0,0,0,0,0,0,Hubei
XCNAQ2772,0,0,0,0,0,0,0,0,Hubei
XCNAQ2768,0,0,0,0,0,0,0,0,Hubei
XCNAQ464,0,0,0,0,0,0,0,0,Hubei
XCNAQ2766,0,0,0,0,0,0,0,0,Hubei
XCNAQ2754,0,0,0,0,0,0,0,0,Hubei
XCNAQ2757,0,0,0,0,0,0,0,0,Hubei
XCNAQ830,0,0,0,0,0,0,0,0,Hubei
XCNAQ828,0,0,0,0,0,0,0,0,Hubei
XCNAQ2755,0,0,0,0,0,0,0,0,Hubei
XCNAQ2753,0,0,0,0,0,0,0,0,Hubei
XCNAQ829,0,0,0,0,0,0,0,0,Hubei
XCNAQ827,0,0,0,0,0,0,0,0,Hubei
XCNAQ1232,0,0,0,0,0,0,0,0,Hubei
XCNAQ2756,0,0,0,0,0,0,0,0,Hubei
XCNAQ258,0,0,0,0,0,0,0,0,Guangdong
XCNAQ520,0,0,0,0,0,0,0,0,Shandong
XCNAQ521,0,0,0,0,0,0,0,0,Shandong
XCNAQ726,0,0,0,0,0,0,0,0,Fujian
XCNAQ2060,0,0,0,0,0,0,0,0,Fujian
XCNAQ724,0,0,0,0,0,0,0,0,Fujian
XCNAQ725,0,0,0,0,0,0,0,0,Fujian
XCNAQ722,0,0,0,0,0,0,0,0,Fujian
XCNAQ723,0,0,0,0,0,0,0,0,Fujian
XCNAQ522,0,0,0,0,0,0,0,0,Shandong
XCNAQ523,298.3127987,-29.00820819,-0.929822439,6.303183099,-0.470766775,0.037832933,-0.237357898,0.797289642,Shandong
XCNAQ409,0,0,0,0,0,0,0,0,Shandong
XCNAQ2391,0,0,0,0,0,0,0,0,Shandong
XCNAQ410,0,0,0,0,0,0,0,0,Shandong
XCNAQ411,0,0,0,0,0,0,0,0,Shandong
XCNAQ1259,0,0,0,0,0,0,0,0,Shandong
XCNAQ2389,0,0,0,0,0,0,0,0,Shandong
XCNAQ1260,0,0,0,0,0,0,0,0,Shandong
XCNAQ2390,0,0,0,0,0,0,0,0,Shandong
XCNAQ524,0,0,0,0,0,0,0,0,Shandong
XCNAQ525,0,0,0,0,0,0,0,0,Shandong
XCNAQ2465,0,0,0,0,0,0,0,0,Shandong
XCNAQ2466,0,0,0,0,0,0,0,0,Shandong
XCNAQ2457,0,0,0,0,0,0,0,0,Shandong
XCNAQ2460,0,0,0,0,0,0,0,0,Shandong
XCNAQ2459,0,0,0,0,0,0,0,0,Shandong
XCNAQ2470,0,0,0,0,0,0,0,0,Henan
XCNAQ2469,0,0,0,0,0,0,0,0,Henan
XCNAQ2468,0,0,0,0,0,0,0,0,Shandong
XCNAQ2467,35.30666444,-7.347673539,-0.788896056,9.439302336,-0.24444588,-0.652793622,0.101586885,0.673787853,Shandong
XCNAQ412,99.9374738,-15.06062662,-0.986476632,13.49959508,-0.136364392,-0.421259168,-0.245414555,0.754665084,Shandong
XCNAQ413,0,0,0,0,0,0,0,0,Shandong
XCNAQ2462,0,0,0,0,0,0,0,0,Shandong
XCNAQ2461,0,0,0,0,0,0,0,0,Shandong
XCNAQ2458,0,0,0,0,0,0,0,0,Shandong
XCNAQ2455,0,0,0,0,0,0,0,0,Shandong
XCNAQ2456,108.6033062,-15.19729436,-0.933764786,12.32023572,-0.242714497,-0.467435049,-0.163785996,0.722931596,Shandong
XCNAQ414,0,0,0,0,0,0,0,0,Shandong
XCNAQ2471,0,0,0,0,0,0,0,0,Shandong
XCNAQ2472,0,0,0,0,0,0,0,0,Shandong
XCNAQ2463,0,0,0,0,0,0,0,0,Shandong
XCNAQ2464,0,0,0,0,0,0,0,0,Shandong
XCNAQ2168,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ748,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ751,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ749,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ750,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ747,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2166,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2169,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ2167,0,0,0,0,0,0,0,0,Jiangxi
XCNAQ387,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1137,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1136,0,0,0,0,0,0,0,0,Liaoning
XCNAQ388,0,0,0,0,0,0,0,0,Liaoning
XCNAQ389,-151.2530009,32.43507234,1.686116786,-37.18707057,0.311965374,-0.184544772,0.166968528,0.679833701,Liaoning
XCNAQ390,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1138,0,0,0,0,0,0,0,0,Liaoning
XCNAQ1143,0,0,0,0,0,0,0,0,Liaoning
XCNAQ391,0,0,0,0,0,0,0,0,Liaoning
