"Wind, lat=22.3315, lon=114.1567 [SP_A]"
"Station: SP_A"
"Time Period (UTC+8): 20030101-20091231"
"Time","Height","m/s","Degree","Source","Status","Details"
2003/01/03 02:00:00,17.0000,1.0000,268.0000,"AQMIS",0,0
2003/01/03 03:00:00,17.0000,1.2000,251.0000,"AQMIS",0,0
2003/01/03 04:00:00,17.0000,1.2000,125.0000,"AQMIS",0,0
2003/01/03 05:00:00,17.0000,1.5000,119.0000,"AQMIS",0,0
2003/01/03 06:00:00,17.0000,1.5000,63.0000,"AQMIS",0,0
2003/01/03 07:00:00,17.0000,1.6000,126.0000,"AQMIS",0,0
2003/01/03 08:00:00,17.0000,1.5000,168.0000,"AQMIS",0,0
2003/01/03 09:00:00,17.0000,1.5000,143.0000,"AQMIS",0,0
2003/01/03 10:00:00,17.0000,1.5000,103.0000,"AQMIS",0,0
2003/01/03 11:00:00,17.0000,1.6000,342.0000,"AQMIS",0,0
2003/01/03 12:00:00,17.0000,1.5000,137.0000,"AQMIS",0,0
2003/01/03 13:00:00,17.0000,1.5000,20.0000,"AQMIS",0,0
2003/01/03 14:00:00,17.0000,1.6000,33.0000,"AQMIS",0,0
2003/01/03 15:00:00,17.0000,1.5000,67.0000,"AQMIS",0,0
2003/01/03 16:00:00,17.0000,1.4000,25.0000,"AQMIS",0,0
2003/01/03 17:00:00,17.0000,1.3000,42.0000,"AQMIS",0,0
2003/01/03 18:00:00,17.0000,1.0000,106.0000,"AQMIS",0,0
2003/01/03 19:00:00,17.0000,1.0000,102.0000,"AQMIS",0,0
2003/01/03 20:00:00,17.0000,0.9000,103.0000,"AQMIS",0,0
2003/01/03 21:00:00,17.0000,1.0000,284.0000,"AQMIS",0,0
2003/01/03 22:00:00,17.0000,1.1000,2.0000,"AQMIS",0,0
2003/01/03 23:00:00,17.0000,0.9000,299.0000,"AQMIS",0,0
2003/01/04 00:00:00,17.0000,0.8000,284.0000,"AQMIS",0,0
2003/01/04 01:00:00,17.0000,0.8000,353.0000,"AQMIS",0,0
2003/01/04 02:00:00,17.0000,0.5000,288.0000,"AQMIS",0,0
2003/01/04 03:00:00,17.0000,0.7000,267.0000,"AQMIS",0,0
2003/01/04 04:00:00,17.0000,0.6000,289.0000,"AQMIS",0,0
2003/01/04 05:00:00,17.0000,0.7000,312.0000,"AQMIS",0,0
2003/01/04 06:00:00,17.0000,0.6000,313.0000,"AQMIS",0,0
2003/01/04 07:00:00,17.0000,0.8000,338.0000,"AQMIS",0,0
2003/01/04 08:00:00,17.0000,1.4000,2.0000,"AQMIS",0,0
2003/01/04 09:00:00,17.0000,1.5000,40.0000,"AQMIS",0,0
2003/01/04 10:00:00,17.0000,1.1000,59.0000,"AQMIS",0,0
2003/01/04 11:00:00,17.0000,1.6000,93.0000,"AQMIS",0,0
2003/01/04 12:00:00,17.0000,1.5000,43.0000,"AQMIS",0,0
2003/01/04 13:00:00,17.0000,1.3000,121.0000,"AQMIS",0,0
2003/01/04 14:00:00,17.0000,1.5000,132.0000,"AQMIS",0,0
2003/01/04 15:00:00,17.0000,1.4000,125.0000,"AQMIS",0,0
2003/01/04 16:00:00,17.0000,1.8000,112.0000,"AQMIS",0,0
2003/01/04 17:00:00,17.0000,1.6000,124.0000,"AQMIS",0,0
2003/01/04 18:00:00,17.0000,1.2000,110.0000,"AQMIS",0,0
2003/01/04 19:00:00,17.0000,1.0000,98.0000,"AQMIS",0,0
2003/01/04 20:00:00,17.0000,1.5000,119.0000,"AQMIS",0,0
2003/01/04 21:00:00,17.0000,1.6000,117.0000,"AQMIS",0,0
2003/01/04 22:00:00,17.0000,1.2000,103.0000,"AQMIS",0,0
2003/01/04 23:00:00,17.0000,1.5000,111.0000,"AQMIS",0,0
2003/01/05 00:00:00,17.0000,1.8000,114.0000,"AQMIS",0,0
2003/01/05 01:00:00,17.0000,1.2000,107.0000,"AQMIS",0,0
2003/01/05 02:00:00,17.0000,1.2000,76.0000,"AQMIS",0,0
2003/01/05 03:00:00,17.0000,1.2000,67.0000,"AQMIS",0,0
2003/01/05 04:00:00,17.0000,1.8000,73.0000,"AQMIS",0,0
2003/01/05 05:00:00,17.0000,1.7000,89.0000,"AQMIS",0,0
2003/01/05 06:00:00,17.0000,1.4000,74.0000,"AQMIS",0,0
2003/01/05 07:00:00,17.0000,1.6000,70.0000,"AQMIS",0,0
2003/01/05 08:00:00,17.0000,1.3000,98.0000,"AQMIS",0,0
2003/01/05 09:00:00,17.0000,2.0000,71.0000,"AQMIS",0,0
2003/01/05 10:00:00,17.0000,1.6000,74.0000,"AQMIS",0,0
2003/01/05 11:00:00,17.0000,1.5000,72.0000,"AQMIS",0,0
2003/01/05 12:00:00,17.0000,1.3000,105.0000,"AQMIS",0,0
2003/01/05 13:00:00,17.0000,1.3000,128.0000,"AQMIS",0,0
2003/01/05 14:00:00,17.0000,2.0000,126.0000,"AQMIS",0,0
2003/01/05 15:00:00,17.0000,2.1000,119.0000,"AQMIS",0,0
2003/01/05 16:00:00,17.0000,2.5000,117.0000,"AQMIS",0,0
2003/01/05 17:00:00,17.0000,1.7000,111.0000,"AQMIS",0,0
2003/01/05 18:00:00,17.0000,1.1000,99.0000,"AQMIS",0,0
2003/01/05 19:00:00,17.0000,1.6000,116.0000,"AQMIS",0,0
2003/01/05 20:00:00,17.0000,2.2000,118.0000,"AQMIS",0,0
2003/01/05 21:00:00,17.0000,2.0000,106.0000,"AQMIS",0,0
2003/01/05 22:00:00,17.0000,1.8000,110.0000,"AQMIS",0,0
2003/01/05 23:00:00,17.0000,1.7000,120.0000,"AQMIS",0,0
2003/01/06 00:00:00,17.0000,1.4000,102.0000,"AQMIS",0,0
2003/01/06 01:00:00,17.0000,1.6000,92.0000,"AQMIS",0,0
2003/01/06 02:00:00,17.0000,1.7000,100.0000,"AQMIS",0,0
2003/01/06 03:00:00,17.0000,1.4000,91.0000,"AQMIS",0,0
2003/01/06 04:00:00,17.0000,1.3000,79.0000,"AQMIS",0,0
2003/01/06 05:00:00,17.0000,1.6000,74.0000,"AQMIS",0,0
2003/01/06 06:00:00,17.0000,1.4000,64.0000,"AQMIS",0,0
2003/01/06 07:00:00,17.0000,1.6000,76.0000,"AQMIS",0,0
2003/01/06 08:00:00,17.0000,1.6000,71.0000,"AQMIS",0,0
2003/01/06 09:00:00,17.0000,1.4000,73.0000,"AQMIS",0,0
2003/01/06 10:00:00,17.0000,1.4000,56.0000,"AQMIS",0,0
2003/01/06 11:00:00,17.0000,1.3000,13.0000,"AQMIS",0,0
2003/01/06 12:00:00,17.0000,1.5000,18.0000,"AQMIS",0,0
2003/01/06 13:00:00,17.0000,2.1000,276.0000,"AQMIS",0,0
2003/01/06 14:00:00,17.0000,1.4000,282.0000,"AQMIS",0,0
2003/01/06 15:00:00,17.0000,1.7000,281.0000,"AQMIS",0,0
2003/01/06 16:00:00,17.0000,1.2000,304.0000,"AQMIS",0,0
2003/01/06 17:00:00,17.0000,1.4000,268.0000,"AQMIS",0,0
2003/01/06 18:00:00,17.0000,1.6000,325.0000,"AQMIS",0,0
2003/01/06 19:00:00,17.0000,1.7000,344.0000,"AQMIS",0,0
2003/01/06 20:00:00,17.0000,2.2000,358.0000,"AQMIS",0,0
2003/01/06 21:00:00,17.0000,1.6000,304.0000,"AQMIS",0,0
2003/01/06 22:00:00,17.0000,1.3000,233.0000,"AQMIS",0,0
2003/01/06 23:00:00,17.0000,1.1000,264.0000,"AQMIS",0,0
2003/01/07 00:00:00,17.0000,1.1000,265.0000,"AQMIS",0,0
2003/01/07 01:00:00,17.0000,1.6000,256.0000,"AQMIS",0,0
2003/01/07 02:00:00,17.0000,1.7000,281.0000,"AQMIS",0,0
2003/01/07 03:00:00,17.0000,1.2000,268.0000,"AQMIS",0,0
2003/01/07 04:00:00,17.0000,1.1000,322.0000,"AQMIS",0,0
2003/01/07 05:00:00,17.0000,1.3000,296.0000,"AQMIS",0,0
2003/01/07 06:00:00,17.0000,1.4000,355.0000,"AQMIS",0,0
2003/01/07 07:00:00,17.0000,1.7000,356.0000,"AQMIS",0,0
2003/01/07 08:00:00,17.0000,1.2000,225.0000,"AQMIS",0,0
2003/01/07 09:00:00,17.0000,1.4000,181.0000,"AQMIS",0,0
2003/01/07 10:00:00,17.0000,1.5000,309.0000,"AQMIS",0,0
2003/01/07 11:00:00,17.0000,1.7000,298.0000,"AQMIS",0,0
2003/01/07 12:00:00,17.0000,1.5000,264.0000,"AQMIS",0,0
2003/01/07 13:00:00,17.0000,1.6000,355.0000,"AQMIS",0,0
2003/01/07 14:00:00,17.0000,2.3000,3.0000,"AQMIS",0,0
2003/01/07 15:00:00,17.0000,1.9000,19.0000,"AQMIS",0,0
2003/01/07 16:00:00,17.0000,1.8000,356.0000,"AQMIS",0,0
2003/01/07 17:00:00,17.0000,1.7000,336.0000,"AQMIS",0,0
2003/01/07 18:00:00,17.0000,1.6000,312.0000,"AQMIS",0,0
2003/01/07 19:00:00,17.0000,1.4000,283.0000,"AQMIS",0,0
2003/01/07 20:00:00,17.0000,1.3000,176.0000,"AQMIS",0,0
2003/01/07 21:00:00,17.0000,1.3000,130.0000,"AQMIS",0,0
2003/01/07 22:00:00,17.0000,1.4000,76.0000,"AQMIS",0,0
2003/01/07 23:00:00,17.0000,1.2000,98.0000,"AQMIS",0,0
2003/01/08 00:00:00,17.0000,1.0000,111.0000,"AQMIS",0,0
2003/01/08 01:00:00,17.0000,0.9000,292.0000,"AQMIS",0,0
2003/01/08 02:00:00,17.0000,1.0000,359.0000,"AQMIS",0,0
2003/01/08 03:00:00,17.0000,1.0000,43.0000,"AQMIS",0,0
2003/01/08 04:00:00,17.0000,1.2000,326.0000,"AQMIS",0,0
2003/01/08 05:00:00,17.0000,1.1000,358.0000,"AQMIS",0,0
2003/01/08 06:00:00,17.0000,0.7000,322.0000,"AQMIS",0,0
2003/01/08 07:00:00,17.0000,1.3000,3.0000,"AQMIS",0,0
2003/01/08 08:00:00,17.0000,1.3000,80.0000,"AQMIS",0,0
2003/01/08 09:00:00,17.0000,1.9000,35.0000,"AQMIS",0,0
2003/01/08 10:00:00,17.0000,1.9000,41.0000,"AQMIS",0,0
2003/01/08 11:00:00,17.0000,1.5000,17.0000,"AQMIS",0,0
2003/01/08 12:00:00,17.0000,1.8000,57.0000,"AQMIS",0,0
2003/01/08 13:00:00,17.0000,1.8000,67.0000,"AQMIS",0,0
2003/01/08 14:00:00,17.0000,1.6000,58.0000,"AQMIS",0,0
2003/01/08 15:00:00,17.0000,1.7000,46.0000,"AQMIS",0,0
2003/01/08 16:00:00,17.0000,1.5000,75.0000,"AQMIS",0,0
2003/01/08 17:00:00,17.0000,1.2000,72.0000,"AQMIS",0,0
2003/01/08 18:00:00,17.0000,1.1000,116.0000,"AQMIS",0,0
2003/01/08 19:00:00,17.0000,0.9000,76.0000,"AQMIS",0,0
2003/01/08 20:00:00,17.0000,0.6000,151.0000,"AQMIS",0,0
2003/01/08 21:00:00,17.0000,0.7000,179.0000,"AQMIS",0,0
2003/01/08 22:00:00,17.0000,0.4000,318.0000,"AQMIS",0,0
2003/01/08 23:00:00,17.0000,0.7000,308.0000,"AQMIS",0,0
2003/01/09 00:00:00,17.0000,0.9000,286.0000,"AQMIS",0,0
2003/01/09 01:00:00,17.0000,0.3000,271.0000,"AQMIS",0,0
2003/01/09 02:00:00,17.0000,0.5000,141.0000,"AQMIS",0,0
2003/01/09 03:00:00,17.0000,0.8000,78.0000,"AQMIS",0,0
2003/01/09 04:00:00,17.0000,0.8000,121.0000,"AQMIS",0,0
2003/01/09 05:00:00,17.0000,0.6000,154.0000,"AQMIS",0,0
2003/01/09 06:00:00,17.0000,0.6000,245.0000,"AQMIS",0,0
2003/01/09 07:00:00,17.0000,0.7000,288.0000,"AQMIS",0,0
2003/01/09 08:00:00,17.0000,0.8000,256.0000,"AQMIS",0,0
2003/01/09 09:00:00,17.0000,0.9000,258.0000,"AQMIS",0,0
2003/01/09 10:00:00,17.0000,1.4000,258.0000,"AQMIS",0,0
2003/01/09 11:00:00,17.0000,1.8000,252.0000,"AQMIS",0,0
2003/01/09 12:00:00,17.0000,1.6000,212.0000,"AQMIS",0,0
2003/01/09 13:00:00,17.0000,2.3000,260.0000,"AQMIS",0,0
2003/01/09 14:00:00,17.0000,2.8000,272.0000,"AQMIS",0,0
2003/01/09 15:00:00,17.0000,2.6000,266.0000,"AQMIS",0,0
2003/01/09 16:00:00,17.0000,2.3000,280.0000,"AQMIS",0,0
2003/01/09 17:00:00,17.0000,1.3000,284.0000,"AQMIS",0,0
2003/01/09 18:00:00,17.0000,2.1000,287.0000,"AQMIS",0,0
2003/01/09 19:00:00,17.0000,2.0000,283.0000,"AQMIS",0,0
2003/01/09 20:00:00,17.0000,0.9000,260.0000,"AQMIS",0,0
2003/01/09 21:00:00,17.0000,1.2000,277.0000,"AQMIS",0,0
2003/01/09 22:00:00,17.0000,1.0000,277.0000,"AQMIS",0,0
2003/01/09 23:00:00,17.0000,1.0000,278.0000,"AQMIS",0,0
2003/01/10 00:00:00,17.0000,0.8000,275.0000,"AQMIS",0,0
2003/01/10 01:00:00,17.0000,0.7000,280.0000,"AQMIS",0,0
2003/01/10 02:00:00,17.0000,1.1000,284.0000,"AQMIS",0,0
2003/01/10 03:00:00,17.0000,1.1000,247.0000,"AQMIS",0,0
2003/01/10 04:00:00,17.0000,1.2000,264.0000,"AQMIS",0,0
2003/01/10 05:00:00,17.0000,1.4000,281.0000,"AQMIS",0,0
2003/01/10 06:00:00,17.0000,1.3000,279.0000,"AQMIS",0,0
2003/01/10 07:00:00,17.0000,0.8000,265.0000,"AQMIS",0,0
2003/01/10 08:00:00,17.0000,0.8000,275.0000,"AQMIS",0,0
2003/01/10 09:00:00,17.0000,1.2000,272.0000,"AQMIS",0,0
2003/01/10 10:00:00,17.0000,1.1000,161.0000,"AQMIS",0,0
2003/01/10 11:00:00,17.0000,1.2000,48.0000,"AQMIS",0,0
2003/01/10 12:00:00,17.0000,1.4000,29.0000,"AQMIS",0,0
2003/01/10 13:00:00,17.0000,1.5000,314.0000,"AQMIS",0,0
2003/01/10 14:00:00,17.0000,1.6000,350.0000,"AQMIS",0,0
2003/01/10 15:00:00,17.0000,1.5000,325.0000,"AQMIS",0,0
2003/01/10 16:00:00,17.0000,1.4000,355.0000,"AQMIS",0,0
2003/01/10 17:00:00,17.0000,1.6000,25.0000,"AQMIS",0,0
2003/01/10 18:00:00,17.0000,1.4000,22.0000,"AQMIS",0,0
2003/01/10 19:00:00,17.0000,1.0000,343.0000,"AQMIS",0,0
2003/01/10 20:00:00,17.0000,1.8000,345.0000,"AQMIS",0,0
2003/01/10 21:00:00,17.0000,2.2000,35.0000,"AQMIS",0,0
2003/01/10 22:00:00,17.0000,1.9000,44.0000,"AQMIS",0,0
2003/01/10 23:00:00,17.0000,1.5000,77.0000,"AQMIS",0,0
2003/01/11 00:00:00,17.0000,1.5000,86.0000,"AQMIS",0,0
2003/01/11 01:00:00,17.0000,1.0000,137.0000,"AQMIS",0,0
2003/01/11 02:00:00,17.0000,1.1000,32.0000,"AQMIS",0,0
2003/01/11 03:00:00,17.0000,1.3000,81.0000,"AQMIS",0,0
2003/01/11 04:00:00,17.0000,1.9000,84.0000,"AQMIS",0,0
2003/01/11 05:00:00,17.0000,1.5000,79.0000,"AQMIS",0,0
2003/01/11 06:00:00,17.0000,1.6000,125.0000,"AQMIS",0,0
2003/01/11 07:00:00,17.0000,1.6000,119.0000,"AQMIS",0,0
2003/01/11 08:00:00,17.0000,1.7000,128.0000,"AQMIS",0,0
2003/01/11 09:00:00,17.0000,1.3000,107.0000,"AQMIS",0,0
2003/01/11 10:00:00,17.0000,1.2000,4.0000,"AQMIS",0,0
2003/01/11 11:00:00,17.0000,1.3000,331.0000,"AQMIS",0,0
2003/01/11 12:00:00,17.0000,1.4000,248.0000,"AQMIS",0,0
2003/01/11 13:00:00,17.0000,1.6000,253.0000,"AQMIS",0,0
2003/01/11 14:00:00,17.0000,1.6000,238.0000,"AQMIS",0,0
2003/01/11 15:00:00,17.0000,2.2000,264.0000,"AQMIS",0,0
2003/01/11 16:00:00,17.0000,2.1000,273.0000,"AQMIS",0,0
2003/01/11 17:00:00,17.0000,1.4000,283.0000,"AQMIS",0,0
2003/01/11 18:00:00,17.0000,0.9000,312.0000,"AQMIS",0,0
2003/01/11 19:00:00,17.0000,0.9000,305.0000,"AQMIS",0,0
2003/01/11 20:00:00,17.0000,0.8000,294.0000,"AQMIS",0,0
2003/01/11 21:00:00,17.0000,0.5000,301.0000,"AQMIS",0,0
2003/01/11 22:00:00,17.0000,0.8000,283.0000,"AQMIS",0,0
2003/01/11 23:00:00,17.0000,0.7000,288.0000,"AQMIS",0,0
2003/01/12 00:00:00,17.0000,0.8000,240.0000,"AQMIS",0,0
2003/01/12 01:00:00,17.0000,0.9000,141.0000,"AQMIS",0,0
2003/01/12 02:00:00,17.0000,1.0000,156.0000,"AQMIS",0,0
2003/01/12 03:00:00,17.0000,1.2000,148.0000,"AQMIS",0,0
2003/01/12 04:00:00,17.0000,1.4000,120.0000,"AQMIS",0,0
2003/01/12 05:00:00,17.0000,1.8000,110.0000,"AQMIS",0,0
2003/01/12 06:00:00,17.0000,1.2000,92.0000,"AQMIS",0,0
2003/01/12 07:00:00,17.0000,0.9000,79.0000,"AQMIS",0,0
2003/01/12 08:00:00,17.0000,0.9000,138.0000,"AQMIS",0,0
2003/01/12 09:00:00,17.0000,0.8000,135.0000,"AQMIS",0,0
2003/01/12 10:00:00,17.0000,1.0000,192.0000,"AQMIS",0,0
2003/01/12 11:00:00,17.0000,1.2000,136.0000,"AQMIS",0,0
2003/01/12 12:00:00,17.0000,1.3000,157.0000,"AQMIS",0,0
2003/01/12 13:00:00,17.0000,1.5000,240.0000,"AQMIS",0,0
2003/01/12 14:00:00,17.0000,1.3000,252.0000,"AQMIS",0,0
2003/01/12 15:00:00,17.0000,1.6000,237.0000,"AQMIS",0,0
2003/01/12 16:00:00,17.0000,1.4000,273.0000,"AQMIS",0,0
2003/01/12 17:00:00,17.0000,1.3000,283.0000,"AQMIS",0,0
2003/01/12 18:00:00,17.0000,1.0000,277.0000,"AQMIS",0,0
2003/01/12 19:00:00,17.0000,1.0000,158.0000,"AQMIS",0,0
2003/01/12 20:00:00,17.0000,1.4000,123.0000,"AQMIS",0,0
2003/01/12 21:00:00,17.0000,1.0000,124.0000,"AQMIS",0,0
2003/01/12 22:00:00,17.0000,1.0000,114.0000,"AQMIS",0,0
2003/01/12 23:00:00,17.0000,1.1000,116.0000,"AQMIS",0,0
2003/01/13 00:00:00,17.0000,0.7000,213.0000,"AQMIS",0,0
2003/01/13 01:00:00,17.0000,0.4000,329.0000,"AQMIS",0,0
2003/01/13 02:00:00,17.0000,0.6000,289.0000,"AQMIS",0,0
2003/01/13 03:00:00,17.0000,0.6000,275.0000,"AQMIS",0,0
2003/01/13 04:00:00,17.0000,0.6000,284.0000,"AQMIS",0,0
2003/01/13 05:00:00,17.0000,0.6000,288.0000,"AQMIS",0,0
2003/01/13 06:00:00,17.0000,0.6000,297.0000,"AQMIS",0,0
2003/01/13 07:00:00,17.0000,0.7000,289.0000,"AQMIS",0,0
2003/01/13 08:00:00,17.0000,0.7000,280.0000,"AQMIS",0,0
2003/01/13 09:00:00,17.0000,1.0000,253.0000,"AQMIS",0,0
2003/01/13 10:00:00,17.0000,1.2000,261.0000,"AQMIS",0,0
2003/01/13 11:00:00,17.0000,1.4000,262.0000,"AQMIS",0,0
2003/01/13 12:00:00,17.0000,1.6000,256.0000,"AQMIS",0,0
2003/01/13 13:00:00,17.0000,1.8000,273.0000,"AQMIS",0,0
2003/01/13 14:00:00,17.0000,2.1000,283.0000,"AQMIS",0,0
2003/01/13 15:00:00,17.0000,1.8000,284.0000,"AQMIS",0,0
2003/01/13 16:00:00,17.0000,1.5000,277.0000,"AQMIS",0,0
2003/01/13 17:00:00,17.0000,1.5000,276.0000,"AQMIS",0,0
2003/01/13 18:00:00,17.0000,1.1000,276.0000,"AQMIS",0,0
2003/01/13 19:00:00,17.0000,0.7000,267.0000,"AQMIS",0,0
2003/01/13 20:00:00,17.0000,0.8000,153.0000,"AQMIS",0,0
2003/01/13 21:00:00,17.0000,0.9000,116.0000,"AQMIS",0,0
2003/01/13 22:00:00,17.0000,1.0000,118.0000,"AQMIS",0,0
2003/01/13 23:00:00,17.0000,0.5000,146.0000,"AQMIS",0,0
2003/01/14 00:00:00,17.0000,0.3000,42.0000,"AQMIS",0,0
2003/01/14 01:00:00,17.0000,0.4000,62.0000,"AQMIS",0,0
2003/01/14 02:00:00,17.0000,0.4000,335.0000,"AQMIS",0,0
2003/01/14 03:00:00,17.0000,0.2000,302.0000,"AQMIS",0,0
2003/01/14 04:00:00,17.0000,0.2000,350.0000,"AQMIS",0,0
2003/01/14 05:00:00,17.0000,0.3000,352.0000,"AQMIS",0,0
2003/01/14 06:00:00,17.0000,0.4000,5.0000,"AQMIS",0,0
2003/01/14 07:00:00,17.0000,0.3000,317.0000,"AQMIS",0,0
2003/01/14 08:00:00,17.0000,0.7000,135.0000,"AQMIS",0,0
2003/01/14 09:00:00,17.0000,1.4000,125.0000,"AQMIS",0,0
2003/01/14 10:00:00,17.0000,2.0000,120.0000,"AQMIS",0,0
2003/01/14 11:00:00,17.0000,1.8000,115.0000,"AQMIS",0,0
2003/01/14 12:00:00,17.0000,2.0000,121.0000,"AQMIS",0,0
2003/01/14 13:00:00,17.0000,1.8000,129.0000,"AQMIS",0,0
2003/01/14 14:00:00,17.0000,1.8000,123.0000,"AQMIS",0,0
2003/01/14 15:00:00,17.0000,1.9000,122.0000,"AQMIS",0,0
2003/01/14 16:00:00,17.0000,1.7000,129.0000,"AQMIS",0,0
2003/01/14 17:00:00,17.0000,1.4000,132.0000,"AQMIS",0,0
2003/01/14 18:00:00,17.0000,1.2000,131.0000,"AQMIS",0,0
2003/01/14 19:00:00,17.0000,1.4000,127.0000,"AQMIS",0,0
2003/01/14 20:00:00,17.0000,1.3000,122.0000,"AQMIS",0,0
2003/01/14 21:00:00,17.0000,1.4000,132.0000,"AQMIS",0,0
2003/01/14 22:00:00,17.0000,1.3000,122.0000,"AQMIS",0,0
2003/01/14 23:00:00,17.0000,1.2000,111.0000,"AQMIS",0,0
2003/01/15 00:00:00,17.0000,1.8000,106.0000,"AQMIS",0,0
2003/01/15 01:00:00,17.0000,2.2000,112.0000,"AQMIS",0,0
2003/01/15 02:00:00,17.0000,1.6000,115.0000,"AQMIS",0,0
2003/01/15 03:00:00,17.0000,1.5000,117.0000,"AQMIS",0,0
2003/01/15 04:00:00,17.0000,1.6000,114.0000,"AQMIS",0,0
2003/01/15 05:00:00,17.0000,1.4000,114.0000,"AQMIS",0,0
2003/01/15 06:00:00,17.0000,1.5000,112.0000,"AQMIS",0,0
2003/01/15 07:00:00,17.0000,1.9000,114.0000,"AQMIS",0,0
2003/01/15 08:00:00,17.0000,1.7000,123.0000,"AQMIS",0,0
2003/01/15 09:00:00,17.0000,2.4000,109.0000,"AQMIS",0,0
2003/01/15 10:00:00,17.0000,2.1000,119.0000,"AQMIS",0,0
2003/01/15 11:00:00,17.0000,2.3000,115.0000,"AQMIS",0,0
2003/01/15 12:00:00,17.0000,2.5000,124.0000,"AQMIS",0,0
2003/01/15 13:00:00,17.0000,2.4000,119.0000,"AQMIS",0,0
2003/01/15 14:00:00,17.0000,2.4000,130.0000,"AQMIS",0,0
2003/01/15 15:00:00,17.0000,2.2000,126.0000,"AQMIS",0,0
2003/01/15 16:00:00,17.0000,2.4000,120.0000,"AQMIS",0,0
2003/01/15 17:00:00,17.0000,2.4000,119.0000,"AQMIS",0,0
