"Relative Humidity, lat=22.4031, lon=114.2086 [SHA_AWS]"
"Station: SHA_AWS"
"Time Period (UTC+8): 20030101-20091231"
"Time","Height","%","Source","Status","Details"
2003/01/03 18:00:00,16.0000,47.6208,"A_HKOAWS4",0,0
2003/01/03 19:00:00,16.0000,56.5771,"A_HKOAWS4",0,0
2003/01/03 20:00:00,16.0000,79.2781,"A_HKOAWS4",0,0
2003/01/03 21:00:00,16.0000,65.5493,"A_HKOAWS4",0,0
2003/01/03 22:00:00,16.0000,70.5180,"A_HKOAWS4",0,0
2003/01/03 23:00:00,16.0000,80.5895,"A_HKOAWS4",0,0
2003/01/04 00:00:00,16.0000,77.9249,"A_HKOAWS4",0,0
2003/01/04 01:00:00,16.0000,81.6574,"A_HKOAWS4",0,0
2003/01/04 02:00:00,16.0000,84.9796,"A_HKOAWS4",0,0
2003/01/04 03:00:00,16.0000,77.2179,"A_HKOAWS4",0,0
2003/01/04 04:00:00,16.0000,87.8422,"A_HKOAWS4",0,0
2003/01/04 05:00:00,16.0000,87.8147,"A_HKOAWS4",0,0
2003/01/04 06:00:00,16.0000,90.8660,"A_HKOAWS4",0,0
2003/01/04 07:00:00,16.0000,89.6311,"A_HKOAWS4",0,0
2003/01/04 08:00:00,16.0000,87.2401,"A_HKOAWS4",0,0
2003/01/04 09:00:00,16.0000,68.4201,"A_HKOAWS4",0,0
2003/01/04 10:00:00,16.0000,61.9356,"A_HKOAWS4",0,0
2003/01/04 11:00:00,16.0000,56.1395,"A_HKOAWS4",0,0
2003/01/04 12:00:00,16.0000,52.9670,"A_HKOAWS4",0,0
2003/01/04 13:00:00,16.0000,45.7977,"A_HKOAWS4",0,0
2003/01/04 14:00:00,16.0000,45.8770,"A_HKOAWS4",0,0
2003/01/04 15:00:00,16.0000,46.3367,"A_HKOAWS4",0,0
2003/01/04 16:00:00,16.0000,48.6738,"A_HKOAWS4",0,0
2003/01/04 17:00:00,16.0000,54.4725,"A_HKOAWS4",0,0
2003/01/04 18:00:00,16.0000,61.8435,"A_HKOAWS4",0,0
2003/01/04 19:00:00,16.0000,66.0313,"A_HKOAWS4",0,0
2003/01/04 20:00:00,16.0000,74.8978,"A_HKOAWS4",0,0
2003/01/04 21:00:00,16.0000,67.4024,"A_HKOAWS4",0,0
2003/01/04 22:00:00,16.0000,73.0821,"A_HKOAWS4",0,0
2003/01/04 23:00:00,16.0000,77.9707,"A_HKOAWS4",0,0
2003/01/05 00:00:00,16.0000,78.5655,"A_HKOAWS4",0,0
2003/01/05 01:00:00,16.0000,74.5721,"A_HKOAWS4",0,0
2003/01/05 02:00:00,16.0000,63.7660,"A_HKOAWS4",0,0
2003/01/05 03:00:00,16.0000,58.2203,"A_HKOAWS4",0,0
2003/01/05 04:00:00,16.0000,58.4981,"A_HKOAWS4",0,0
2003/01/05 05:00:00,16.0000,57.1417,"A_HKOAWS4",0,0
2003/01/05 06:00:00,16.0000,60.8030,"A_HKOAWS4",0,0
2003/01/05 07:00:00,16.0000,62.8941,"A_HKOAWS4",0,0
2003/01/05 08:00:00,16.0000,61.1532,"A_HKOAWS4",0,0
2003/01/05 09:00:00,16.0000,56.6158,"A_HKOAWS4",0,0
2003/01/05 10:00:00,16.0000,55.2332,"A_HKOAWS4",0,0
2003/01/05 11:00:00,16.0000,52.3568,"A_HKOAWS4",0,0
2003/01/05 12:00:00,16.0000,50.0667,"A_HKOAWS4",0,0
2003/01/05 13:00:00,16.0000,49.1648,"A_HKOAWS4",0,0
2003/01/05 14:00:00,16.0000,48.5939,"A_HKOAWS4",0,0
2003/01/05 15:00:00,16.0000,47.2075,"A_HKOAWS4",0,0
2003/01/05 16:00:00,16.0000,54.3453,"A_HKOAWS4",0,0
2003/01/05 17:00:00,16.0000,60.9386,"A_HKOAWS4",0,0
2003/01/05 18:00:00,16.0000,64.1555,"A_HKOAWS4",0,0
2003/01/05 19:00:00,16.0000,71.5026,"A_HKOAWS4",0,0
2003/01/05 20:00:00,16.0000,72.4865,"A_HKOAWS4",0,0
2003/01/05 21:00:00,16.0000,71.5216,"A_HKOAWS4",0,0
2003/01/05 22:00:00,16.0000,71.5026,"A_HKOAWS4",0,0
2003/01/05 23:00:00,16.0000,72.4310,"A_HKOAWS4",0,0
2003/01/06 00:00:00,16.0000,68.5508,"A_HKOAWS4",0,0
2003/01/06 01:00:00,16.0000,65.7035,"A_HKOAWS4",0,0
2003/01/06 02:00:00,16.0000,66.9992,"A_HKOAWS4",0,0
2003/01/06 03:00:00,16.0000,67.3739,"A_HKOAWS4",0,0
2003/01/06 04:00:00,16.0000,66.4344,"A_HKOAWS4",0,0
2003/01/06 05:00:00,16.0000,64.0273,"A_HKOAWS4",0,0
2003/01/06 06:00:00,16.0000,63.0513,"A_HKOAWS4",0,0
2003/01/06 07:00:00,16.0000,62.5190,"A_HKOAWS4",0,0
2003/01/06 08:00:00,16.0000,62.4718,"A_HKOAWS4",0,0
2003/01/06 09:00:00,16.0000,63.3066,"A_HKOAWS4",0,0
2003/01/06 10:00:00,16.0000,64.1996,"A_HKOAWS4",0,0
2003/01/06 11:00:00,16.0000,64.6730,"A_HKOAWS4",0,0
2003/01/06 12:00:00,16.0000,69.7754,"A_HKOAWS4",0,0
2003/01/06 13:00:00,16.0000,71.1631,"A_HKOAWS4",0,0
2003/01/06 14:00:00,16.0000,71.9100,"A_HKOAWS4",0,0
2003/01/06 15:00:00,16.0000,85.9319,"A_HKOAWS4",0,0
2003/01/06 16:00:00,16.0000,83.5468,"A_HKOAWS4",0,0
2003/01/06 17:00:00,16.0000,82.3348,"A_HKOAWS4",0,0
2003/01/06 18:00:00,16.0000,87.7038,"A_HKOAWS4",0,0
2003/01/06 19:00:00,16.0000,88.3514,"A_HKOAWS4",0,0
2003/01/06 20:00:00,16.0000,92.1118,"A_HKOAWS4",0,0
2003/01/06 21:00:00,16.0000,93.4076,"A_HKOAWS4",0,0
2003/01/06 22:00:00,16.0000,90.9288,"A_HKOAWS4",0,0
2003/01/06 23:00:00,16.0000,92.8367,"A_HKOAWS4",0,0
2003/01/07 00:00:00,16.0000,94.7317,"A_HKOAWS4",0,0
2003/01/07 01:00:00,16.0000,86.6417,"A_HKOAWS4",0,0
2003/01/07 02:00:00,16.0000,89.0324,"A_HKOAWS4",0,0
2003/01/07 03:00:00,16.0000,86.5615,"A_HKOAWS4",0,0
2003/01/07 04:00:00,16.0000,87.1536,"A_HKOAWS4",0,0
2003/01/07 05:00:00,16.0000,85.3471,"A_HKOAWS4",0,0
2003/01/07 06:00:00,16.0000,83.5953,"A_HKOAWS4",0,0
2003/01/07 07:00:00,16.0000,83.6315,"A_HKOAWS4",0,0
2003/01/07 08:00:00,16.0000,83.0647,"A_HKOAWS4",0,0
2003/01/07 09:00:00,16.0000,75.0754,"A_HKOAWS4",0,0
2003/01/07 10:00:00,16.0000,67.7572,"A_HKOAWS4",0,0
2003/01/07 11:00:00,16.0000,64.3593,"A_HKOAWS4",0,0
2003/01/07 12:00:00,16.0000,61.0810,"A_HKOAWS4",0,0
2003/01/07 13:00:00,16.0000,58.0442,"A_HKOAWS4",0,0
2003/01/07 14:00:00,16.0000,55.3380,"A_HKOAWS4",0,0
2003/01/07 15:00:00,16.0000,55.8027,"A_HKOAWS4",0,0
2003/01/07 16:00:00,16.0000,55.7767,"A_HKOAWS4",0,0
2003/01/07 17:00:00,16.0000,53.1987,"A_HKOAWS4",0,0
2003/01/07 18:00:00,16.0000,57.6384,"A_HKOAWS4",0,0
2003/01/07 19:00:00,16.0000,59.4970,"A_HKOAWS4",0,0
2003/01/07 20:00:00,16.0000,63.2367,"A_HKOAWS4",0,0
2003/01/07 21:00:00,16.0000,62.6995,"A_HKOAWS4",0,0
2003/01/07 22:00:00,16.0000,65.7981,"A_HKOAWS4",0,0
2003/01/07 23:00:00,16.0000,71.0266,"A_HKOAWS4",0,0
2003/01/08 00:00:00,16.0000,72.5092,"A_HKOAWS4",0,0
2003/01/08 01:00:00,16.0000,74.9713,"A_HKOAWS4",0,0
2003/01/08 02:00:00,16.0000,77.0892,"A_HKOAWS4",0,0
2003/01/08 03:00:00,16.0000,79.7672,"A_HKOAWS4",0,0
2003/01/08 04:00:00,16.0000,79.7091,"A_HKOAWS4",0,0
2003/01/08 05:00:00,16.0000,80.2232,"A_HKOAWS4",0,0
2003/01/08 06:00:00,16.0000,81.3493,"A_HKOAWS4",0,0
2003/01/08 07:00:00,16.0000,78.0746,"A_HKOAWS4",0,0
2003/01/08 08:00:00,16.0000,76.4226,"A_HKOAWS4",0,0
2003/01/08 09:00:00,16.0000,73.3985,"A_HKOAWS4",0,0
2003/01/08 10:00:00,16.0000,68.7927,"A_HKOAWS4",0,0
2003/01/08 11:00:00,16.0000,65.3497,"A_HKOAWS4",0,0
2003/01/08 12:00:00,16.0000,60.4804,"A_HKOAWS4",0,0
2003/01/08 13:00:00,16.0000,58.7725,"A_HKOAWS4",0,0
2003/01/08 14:00:00,16.0000,59.6081,"A_HKOAWS4",0,0
2003/01/08 15:00:00,16.0000,57.2558,"A_HKOAWS4",0,0
2003/01/08 16:00:00,16.0000,56.8640,"A_HKOAWS4",0,0
2003/01/08 17:00:00,16.0000,57.4221,"A_HKOAWS4",0,0
2003/01/08 18:00:00,16.0000,62.9407,"A_HKOAWS4",0,0
2003/01/08 19:00:00,16.0000,65.4607,"A_HKOAWS4",0,0
2003/01/08 20:00:00,16.0000,69.0598,"A_HKOAWS4",0,0
2003/01/08 21:00:00,16.0000,81.1280,"A_HKOAWS4",0,0
2003/01/08 22:00:00,16.0000,80.5755,"A_HKOAWS4",0,0
2003/01/08 23:00:00,16.0000,84.4110,"A_HKOAWS4",0,0
2003/01/09 00:00:00,16.0000,87.3449,"A_HKOAWS4",0,0
2003/01/09 01:00:00,16.0000,81.6441,"A_HKOAWS4",0,0
2003/01/09 02:00:00,16.0000,85.6059,"A_HKOAWS4",0,0
2003/01/09 03:00:00,16.0000,84.5024,"A_HKOAWS4",0,0
2003/01/09 04:00:00,16.0000,79.0125,"A_HKOAWS4",0,0
2003/01/09 05:00:00,16.0000,77.8938,"A_HKOAWS4",0,0
2003/01/09 06:00:00,16.0000,79.9978,"A_HKOAWS4",0,0
2003/01/09 07:00:00,16.0000,87.3069,"A_HKOAWS4",0,0
2003/01/09 08:00:00,16.0000,85.5846,"A_HKOAWS4",0,0
2003/01/09 09:00:00,16.0000,70.6554,"A_HKOAWS4",0,0
2003/01/09 10:00:00,16.0000,64.4134,"A_HKOAWS4",0,0
2003/01/09 11:00:00,16.0000,58.9954,"A_HKOAWS4",0,0
2003/01/09 12:00:00,16.0000,53.6859,"A_HKOAWS4",0,0
2003/01/09 13:00:00,16.0000,57.3876,"A_HKOAWS4",0,0
2003/01/09 14:00:00,16.0000,51.3231,"A_HKOAWS4",0,0
2003/01/09 15:00:00,16.0000,49.0328,"A_HKOAWS4",0,0
2003/01/09 16:00:00,16.0000,51.0050,"A_HKOAWS4",0,0
2003/01/09 17:00:00,16.0000,54.6291,"A_HKOAWS4",0,0
2003/01/09 18:00:00,16.0000,72.4291,"A_HKOAWS4",0,0
2003/01/09 19:00:00,16.0000,65.3211,"A_HKOAWS4",0,0
2003/01/09 20:00:00,16.0000,64.8389,"A_HKOAWS4",0,0
2003/01/09 21:00:00,16.0000,67.3602,"A_HKOAWS4",0,0
2003/01/09 22:00:00,16.0000,68.6534,"A_HKOAWS4",0,0
2003/01/09 23:00:00,16.0000,65.3886,"A_HKOAWS4",0,0
2003/01/10 00:00:00,16.0000,65.8132,"A_HKOAWS4",0,0
2003/01/10 01:00:00,16.0000,73.2285,"A_HKOAWS4",0,0
2003/01/10 02:00:00,16.0000,79.2048,"A_HKOAWS4",0,0
2003/01/10 03:00:00,16.0000,73.0464,"A_HKOAWS4",0,0
2003/01/10 04:00:00,16.0000,73.4550,"A_HKOAWS4",0,0
2003/01/10 05:00:00,16.0000,75.9352,"A_HKOAWS4",0,0
2003/01/10 06:00:00,16.0000,77.9715,"A_HKOAWS4",0,0
2003/01/10 07:00:00,16.0000,76.8812,"A_HKOAWS4",0,0
2003/01/10 08:00:00,16.0000,86.8199,"A_HKOAWS4",0,0
2003/01/10 09:00:00,16.0000,66.9778,"A_HKOAWS4",0,0
2003/01/10 10:00:00,16.0000,60.6741,"A_HKOAWS4",0,0
2003/01/10 11:00:00,16.0000,54.1870,"A_HKOAWS4",0,0
2003/01/10 12:00:00,16.0000,50.8575,"A_HKOAWS4",0,0
2003/01/10 13:00:00,16.0000,48.6749,"A_HKOAWS4",0,0
2003/01/10 14:00:00,16.0000,47.5447,"A_HKOAWS4",0,0
2003/01/10 15:00:00,16.0000,46.0186,"A_HKOAWS4",0,0
2003/01/10 16:00:00,16.0000,42.7023,"A_HKOAWS4",0,0
2003/01/10 17:00:00,16.0000,46.9507,"A_HKOAWS4",0,0
2003/01/10 18:00:00,16.0000,53.1094,"A_HKOAWS4",0,0
2003/01/10 19:00:00,16.0000,53.6292,"A_HKOAWS4",0,0
2003/01/10 20:00:00,16.0000,56.0875,"A_HKOAWS4",0,0
2003/01/10 21:00:00,16.0000,52.0630,"A_HKOAWS4",0,0
2003/01/10 22:00:00,16.0000,53.7341,"A_HKOAWS4",0,0
2003/01/10 23:00:00,16.0000,49.3981,"A_HKOAWS4",0,0
2003/01/11 00:00:00,16.0000,50.2247,"A_HKOAWS4",0,0
2003/01/11 01:00:00,16.0000,55.5681,"A_HKOAWS4",0,0
2003/01/11 02:00:00,16.0000,57.3627,"A_HKOAWS4",0,0
2003/01/11 03:00:00,16.0000,62.6132,"A_HKOAWS4",0,0
2003/01/11 04:00:00,16.0000,65.6267,"A_HKOAWS4",0,0
2003/01/11 05:00:00,16.0000,65.1486,"A_HKOAWS4",0,0
2003/01/11 06:00:00,16.0000,65.6045,"A_HKOAWS4",0,0
2003/01/11 07:00:00,16.0000,70.2409,"A_HKOAWS4",0,0
2003/01/11 08:00:00,16.0000,64.6503,"A_HKOAWS4",0,0
2003/01/11 09:00:00,16.0000,57.7148,"A_HKOAWS4",0,0
2003/01/11 10:00:00,16.0000,53.6818,"A_HKOAWS4",0,0
2003/01/11 11:00:00,16.0000,50.7168,"A_HKOAWS4",0,0
2003/01/11 12:00:00,16.0000,46.9816,"A_HKOAWS4",0,0
2003/01/11 13:00:00,16.0000,45.0463,"A_HKOAWS4",0,0
2003/01/11 14:00:00,16.0000,36.9490,"A_HKOAWS4",0,0
2003/01/11 15:00:00,16.0000,37.8595,"A_HKOAWS4",0,0
2003/01/11 16:00:00,16.0000,41.8501,"A_HKOAWS4",0,0
2003/01/11 17:00:00,16.0000,45.0189,"A_HKOAWS4",0,0
2003/01/11 18:00:00,16.0000,51.4008,"A_HKOAWS4",0,0
2003/01/11 19:00:00,16.0000,61.5596,"A_HKOAWS4",0,0
2003/01/11 20:00:00,16.0000,74.0116,"A_HKOAWS4",0,0
2003/01/11 21:00:00,16.0000,86.2935,"A_HKOAWS4",0,0
2003/01/11 22:00:00,16.0000,85.6166,"A_HKOAWS4",0,0
2003/01/11 23:00:00,16.0000,84.9796,"A_HKOAWS4",0,0
2003/01/12 00:00:00,16.0000,80.9779,"A_HKOAWS4",0,0
2003/01/12 01:00:00,16.0000,84.3304,"A_HKOAWS4",0,0
2003/01/12 02:00:00,16.0000,74.6612,"A_HKOAWS4",0,0
2003/01/12 03:00:00,16.0000,86.6716,"A_HKOAWS4",0,0
2003/01/12 04:00:00,16.0000,91.4866,"A_HKOAWS4",0,0
2003/01/12 05:00:00,16.0000,90.8520,"A_HKOAWS4",0,0
2003/01/12 06:00:00,16.0000,87.1921,"A_HKOAWS4",0,0
2003/01/12 07:00:00,16.0000,84.8345,"A_HKOAWS4",0,0
2003/01/12 08:00:00,16.0000,82.5660,"A_HKOAWS4",0,0
2003/01/12 09:00:00,16.0000,59.5019,"A_HKOAWS4",0,0
2003/01/12 10:00:00,16.0000,45.3111,"A_HKOAWS4",0,0
2003/01/12 11:00:00,16.0000,42.0070,"A_HKOAWS4",0,0
2003/01/12 12:00:00,16.0000,41.3858,"A_HKOAWS4",0,0
2003/01/12 13:00:00,16.0000,40.8981,"A_HKOAWS4",0,0
2003/01/12 14:00:00,16.0000,38.5427,"A_HKOAWS4",0,0
2003/01/12 15:00:00,16.0000,41.2747,"A_HKOAWS4",0,0
2003/01/12 16:00:00,16.0000,48.5085,"A_HKOAWS4",0,0
2003/01/12 17:00:00,16.0000,53.7651,"A_HKOAWS4",0,0
2003/01/12 18:00:00,16.0000,66.6288,"A_HKOAWS4",0,0
2003/01/12 19:00:00,16.0000,82.6608,"A_HKOAWS4",0,0
2003/01/12 20:00:00,16.0000,82.5356,"A_HKOAWS4",0,0
2003/01/12 21:00:00,16.0000,88.7142,"A_HKOAWS4",0,0
2003/01/12 22:00:00,16.0000,85.1884,"A_HKOAWS4",0,0
2003/01/12 23:00:00,16.0000,92.2799,"A_HKOAWS4",0,0
2003/01/13 00:00:00,16.0000,89.2053,"A_HKOAWS4",0,0
2003/01/13 01:00:00,16.0000,93.4888,"A_HKOAWS4",0,0
2003/01/13 02:00:00,16.0000,94.7481,"A_HKOAWS4",0,0
2003/01/13 03:00:00,16.0000,94.1044,"A_HKOAWS4",0,0
2003/01/13 04:00:00,16.0000,94.7358,"A_HKOAWS4",0,0
2003/01/13 05:00:00,16.0000,95.3621,"A_HKOAWS4",0,0
2003/01/13 06:00:00,16.0000,97.3239,"A_HKOAWS4",0,0
2003/01/13 07:00:00,16.0000,96.6648,"A_HKOAWS4",0,0
2003/01/13 08:00:00,16.0000,95.3584,"A_HKOAWS4",0,0
2003/01/13 09:00:00,16.0000,73.5992,"A_HKOAWS4",0,0
2003/01/13 10:00:00,16.0000,71.5026,"A_HKOAWS4",0,0
2003/01/13 11:00:00,16.0000,55.7352,"A_HKOAWS4",0,0
2003/01/13 12:00:00,16.0000,43.6572,"A_HKOAWS4",0,0
2003/01/13 13:00:00,16.0000,37.7672,"A_HKOAWS4",0,0
2003/01/13 14:00:00,16.0000,40.1882,"A_HKOAWS4",0,0
2003/01/13 15:00:00,16.0000,40.6098,"A_HKOAWS4",0,0
2003/01/13 16:00:00,16.0000,54.8591,"A_HKOAWS4",0,0
2003/01/13 17:00:00,16.0000,63.4426,"A_HKOAWS4",0,0
2003/01/13 18:00:00,16.0000,70.1198,"A_HKOAWS4",0,0
2003/01/13 19:00:00,16.0000,84.4807,"A_HKOAWS4",0,0
2003/01/13 20:00:00,16.0000,87.7433,"A_HKOAWS4",0,0
2003/01/13 21:00:00,16.0000,91.8119,"A_HKOAWS4",0,0
2003/01/13 22:00:00,16.0000,94.2307,"A_HKOAWS4",0,0
2003/01/13 23:00:00,16.0000,94.1995,"A_HKOAWS4",0,0
2003/01/14 00:00:00,16.0000,92.3094,"A_HKOAWS4",0,0
2003/01/14 01:00:00,16.0000,95.4197,"A_HKOAWS4",0,0
2003/01/14 02:00:00,16.0000,91.6354,"A_HKOAWS4",0,0
2003/01/14 03:00:00,16.0000,94.1181,"A_HKOAWS4",0,0
2003/01/14 04:00:00,16.0000,94.1227,"A_HKOAWS4",0,0
2003/01/14 05:00:00,16.0000,93.4737,"A_HKOAWS4",0,0
2003/01/14 06:00:00,16.0000,94.1090,"A_HKOAWS4",0,0
2003/01/14 07:00:00,16.0000,93.4687,"A_HKOAWS4",0,0
2003/01/14 08:00:00,16.0000,92.2265,"A_HKOAWS4",0,0
2003/01/14 09:00:00,16.0000,72.7721,"A_HKOAWS4",0,0
2003/01/14 10:00:00,16.0000,71.6540,"A_HKOAWS4",0,0
2003/01/14 11:00:00,16.0000,55.3186,"A_HKOAWS4",0,0
2003/01/14 12:00:00,16.0000,47.9076,"A_HKOAWS4",0,0
2003/01/14 13:00:00,16.0000,41.7340,"A_HKOAWS4",0,0
2003/01/14 14:00:00,16.0000,42.4548,"A_HKOAWS4",0,0
2003/01/14 15:00:00,16.0000,38.2032,"A_HKOAWS4",0,0
2003/01/14 16:00:00,16.0000,36.0604,"A_HKOAWS4",0,0
2003/01/14 17:00:00,16.0000,38.8923,"A_HKOAWS4",0,0
2003/01/14 18:00:00,16.0000,47.4606,"A_HKOAWS4",0,0
2003/01/14 19:00:00,16.0000,60.5734,"A_HKOAWS4",0,0
2003/01/14 20:00:00,16.0000,65.4547,"A_HKOAWS4",0,0
2003/01/14 21:00:00,16.0000,63.1494,"A_HKOAWS4",0,0
2003/01/14 22:00:00,16.0000,62.0292,"A_HKOAWS4",0,0
2003/01/14 23:00:00,16.0000,58.5701,"A_HKOAWS4",0,0
2003/01/15 00:00:00,16.0000,69.9370,"A_HKOAWS4",0,0
2003/01/15 01:00:00,16.0000,56.4232,"A_HKOAWS4",0,0
2003/01/15 02:00:00,16.0000,54.5625,"A_HKOAWS4",0,0
2003/01/15 03:00:00,16.0000,57.4729,"A_HKOAWS4",0,0
2003/01/15 04:00:00,16.0000,59.9440,"A_HKOAWS4",0,0
2003/01/15 05:00:00,16.0000,75.1284,"A_HKOAWS4",0,0
2003/01/15 06:00:00,16.0000,61.1773,"A_HKOAWS4",0,0
2003/01/15 07:00:00,16.0000,61.2493,"A_HKOAWS4",0,0
2003/01/15 08:00:00,16.0000,68.8126,"A_HKOAWS4",0,0
2003/01/15 09:00:00,16.0000,51.5096,"A_HKOAWS4",0,0
2003/01/15 10:00:00,16.0000,50.5433,"A_HKOAWS4",0,0
2003/01/15 11:00:00,16.0000,43.0572,"A_HKOAWS4",0,0
2003/01/15 12:00:00,16.0000,42.2574,"A_HKOAWS4",0,0
2003/01/15 13:00:00,16.0000,47.1471,"A_HKOAWS4",0,0
2003/01/15 14:00:00,16.0000,49.7634,"A_HKOAWS4",0,0
2003/01/15 15:00:00,16.0000,51.8048,"A_HKOAWS4",0,0
2003/01/15 16:00:00,16.0000,59.8614,"A_HKOAWS4",0,0
2003/01/15 17:00:00,16.0000,68.0857,"A_HKOAWS4",0,0
2003/01/15 18:00:00,16.0000,76.0370,"A_HKOAWS4",0,0
2003/01/15 19:00:00,16.0000,80.0964,"A_HKOAWS4",0,0
2003/01/15 20:00:00,16.0000,81.6870,"A_HKOAWS4",0,0
2003/01/15 21:00:00,16.0000,81.6609,"A_HKOAWS4",0,0
2003/01/15 22:00:00,16.0000,82.7230,"A_HKOAWS4",0,0
2003/01/15 23:00:00,16.0000,82.7354,"A_HKOAWS4",0,0
2003/01/16 00:00:00,16.0000,82.1773,"A_HKOAWS4",0,0
2003/01/16 01:00:00,16.0000,82.1645,"A_HKOAWS4",0,0
2003/01/16 02:00:00,16.0000,79.9978,"A_HKOAWS4",0,0
