"Relative Humidity, lat=22.3132, lon=114.1704 [KP_AWS]"
"Station: KP_AWS"
"Time Period (UTC+8): 20030101-20091231"
"Time","Height","%","Source","Status","Details"
2003/01/02 02:00:00,90.0000,74.0083,"A_HKOAWS4",0,0
2003/01/02 03:00:00,90.0000,74.9833,"A_HKOAWS4",0,0
2003/01/02 04:00:00,90.0000,76.9879,"A_HKOAWS4",0,0
2003/01/02 05:00:00,90.0000,78.0013,"A_HKOAWS4",0,0
2003/01/02 06:00:00,90.0000,79.5393,"A_HKOAWS4",0,0
2003/01/02 07:00:00,90.0000,78.5355,"A_HKOAWS4",0,0
2003/01/02 08:00:00,90.0000,77.5320,"A_HKOAWS4",0,0
2003/01/02 09:00:00,90.0000,77.0514,"A_HKOAWS4",0,0
2003/01/02 10:00:00,90.0000,75.6011,"A_HKOAWS4",0,0
2003/01/02 11:00:00,90.0000,74.6066,"A_HKOAWS4",0,0
2003/01/02 12:00:00,90.0000,73.6769,"A_HKOAWS4",0,0
2003/01/02 13:00:00,90.0000,70.8969,"A_HKOAWS4",0,0
2003/01/02 14:00:00,90.0000,74.1661,"A_HKOAWS4",0,0
2003/01/02 15:00:00,90.0000,76.1844,"A_HKOAWS4",0,0
2003/01/02 16:00:00,-99999,-99999,"None",-99999,-99999
2003/01/02 17:00:00,90.0000,80.2639,"A_HKOAWS4",0,0
2003/01/02 18:00:00,90.0000,71.3491,"A_HKOAWS4",0,0
2003/01/02 19:00:00,90.0000,71.3870,"A_HKOAWS4",0,0
2003/01/02 20:00:00,90.0000,70.5255,"A_HKOAWS4",0,0
2003/01/02 21:00:00,90.0000,68.6837,"A_HKOAWS4",0,0
2003/01/02 22:00:00,90.0000,67.7995,"A_HKOAWS4",0,0
2003/01/02 23:00:00,90.0000,66.8631,"A_HKOAWS4",0,0
2003/01/03 00:00:00,90.0000,68.5002,"A_HKOAWS4",0,0
2003/01/03 01:00:00,90.0000,71.6352,"A_HKOAWS4",0,0
2003/01/03 02:00:00,90.0000,74.9491,"A_HKOAWS4",0,0
2003/01/03 03:00:00,90.0000,83.7418,"A_HKOAWS4",0,0
2003/01/03 04:00:00,90.0000,78.7912,"A_HKOAWS4",0,0
2003/01/03 05:00:00,90.0000,80.3092,"A_HKOAWS4",0,0
2003/01/03 06:00:00,90.0000,76.0683,"A_HKOAWS4",0,0
2003/01/03 07:00:00,90.0000,73.9404,"A_HKOAWS4",0,0
2003/01/03 08:00:00,90.0000,71.9065,"A_HKOAWS4",0,0
2003/01/03 09:00:00,90.0000,60.6576,"A_HKOAWS4",0,0
2003/01/03 10:00:00,90.0000,58.3728,"A_HKOAWS4",0,0
2003/01/03 11:00:00,90.0000,50.0667,"A_HKOAWS4",0,0
2003/01/03 12:00:00,90.0000,42.2686,"A_HKOAWS4",0,0
2003/01/03 13:00:00,90.0000,39.7399,"A_HKOAWS4",0,0
2003/01/03 14:00:00,90.0000,38.2734,"A_HKOAWS4",0,0
2003/01/03 15:00:00,90.0000,36.5804,"A_HKOAWS4",0,0
2003/01/03 16:00:00,90.0000,36.9515,"A_HKOAWS4",0,0
2003/01/03 17:00:00,90.0000,40.5550,"A_HKOAWS4",0,0
2003/01/03 18:00:00,90.0000,44.8745,"A_HKOAWS4",0,0
2003/01/03 19:00:00,90.0000,46.9249,"A_HKOAWS4",0,0
2003/01/03 20:00:00,90.0000,50.4458,"A_HKOAWS4",0,0
2003/01/03 21:00:00,90.0000,48.9694,"A_HKOAWS4",0,0
2003/01/03 22:00:00,90.0000,52.3297,"A_HKOAWS4",0,0
2003/01/03 23:00:00,90.0000,50.5238,"A_HKOAWS4",0,0
2003/01/04 00:00:00,90.0000,59.9414,"A_HKOAWS4",0,0
2003/01/04 01:00:00,90.0000,61.1292,"A_HKOAWS4",0,0
2003/01/04 02:00:00,90.0000,61.8643,"A_HKOAWS4",0,0
2003/01/04 03:00:00,90.0000,65.3051,"A_HKOAWS4",0,0
2003/01/04 04:00:00,90.0000,61.7689,"A_HKOAWS4",0,0
2003/01/04 05:00:00,90.0000,66.9675,"A_HKOAWS4",0,0
2003/01/04 06:00:00,90.0000,67.3495,"A_HKOAWS4",0,0
2003/01/04 07:00:00,90.0000,65.5601,"A_HKOAWS4",0,0
2003/01/04 08:00:00,90.0000,66.6116,"A_HKOAWS4",0,0
2003/01/04 09:00:00,90.0000,53.5478,"A_HKOAWS4",0,0
2003/01/04 10:00:00,90.0000,54.4926,"A_HKOAWS4",0,0
2003/01/04 11:00:00,90.0000,49.3424,"A_HKOAWS4",0,0
2003/01/04 12:00:00,90.0000,50.4526,"A_HKOAWS4",0,0
2003/01/04 13:00:00,90.0000,45.0748,"A_HKOAWS4",0,0
2003/01/04 14:00:00,90.0000,48.0123,"A_HKOAWS4",0,0
2003/01/04 15:00:00,90.0000,46.6184,"A_HKOAWS4",0,0
2003/01/04 16:00:00,90.0000,48.9502,"A_HKOAWS4",0,0
2003/01/04 17:00:00,90.0000,57.7100,"A_HKOAWS4",0,0
2003/01/04 18:00:00,90.0000,64.2459,"A_HKOAWS4",0,0
2003/01/04 19:00:00,90.0000,68.1707,"A_HKOAWS4",0,0
2003/01/04 20:00:00,90.0000,70.4508,"A_HKOAWS4",0,0
2003/01/04 21:00:00,90.0000,66.0530,"A_HKOAWS4",0,0
2003/01/04 22:00:00,90.0000,71.5974,"A_HKOAWS4",0,0
2003/01/04 23:00:00,90.0000,70.1938,"A_HKOAWS4",0,0
2003/01/05 00:00:00,90.0000,73.0459,"A_HKOAWS4",0,0
2003/01/05 01:00:00,90.0000,72.5418,"A_HKOAWS4",0,0
2003/01/05 02:00:00,90.0000,68.7148,"A_HKOAWS4",0,0
2003/01/05 03:00:00,90.0000,70.5094,"A_HKOAWS4",0,0
2003/01/05 04:00:00,90.0000,65.7694,"A_HKOAWS4",0,0
2003/01/05 05:00:00,90.0000,58.3728,"A_HKOAWS4",0,0
2003/01/05 06:00:00,90.0000,57.9179,"A_HKOAWS4",0,0
2003/01/05 07:00:00,90.0000,58.2973,"A_HKOAWS4",0,0
2003/01/05 08:00:00,90.0000,56.5900,"A_HKOAWS4",0,0
2003/01/05 09:00:00,90.0000,52.8522,"A_HKOAWS4",0,0
2003/01/05 10:00:00,90.0000,51.5733,"A_HKOAWS4",0,0
2003/01/05 11:00:00,90.0000,49.3981,"A_HKOAWS4",0,0
2003/01/05 12:00:00,90.0000,49.7863,"A_HKOAWS4",0,0
2003/01/05 13:00:00,90.0000,50.3518,"A_HKOAWS4",0,0
2003/01/05 14:00:00,90.0000,50.9170,"A_HKOAWS4",0,0
2003/01/05 15:00:00,90.0000,51.1842,"A_HKOAWS4",0,0
2003/01/05 16:00:00,90.0000,57.3319,"A_HKOAWS4",0,0
2003/01/05 17:00:00,90.0000,58.8221,"A_HKOAWS4",0,0
2003/01/05 18:00:00,90.0000,63.1725,"A_HKOAWS4",0,0
2003/01/05 19:00:00,90.0000,67.2546,"A_HKOAWS4",0,0
2003/01/05 20:00:00,90.0000,72.4310,"A_HKOAWS4",0,0
2003/01/05 21:00:00,90.0000,71.9088,"A_HKOAWS4",0,0
2003/01/05 22:00:00,90.0000,70.4703,"A_HKOAWS4",0,0
2003/01/05 23:00:00,90.0000,70.8502,"A_HKOAWS4",0,0
2003/01/06 00:00:00,90.0000,70.8308,"A_HKOAWS4",0,0
2003/01/06 01:00:00,90.0000,70.7725,"A_HKOAWS4",0,0
2003/01/06 02:00:00,90.0000,70.2146,"A_HKOAWS4",0,0
2003/01/06 03:00:00,90.0000,72.6061,"A_HKOAWS4",0,0
2003/01/06 04:00:00,90.0000,73.5452,"A_HKOAWS4",0,0
2003/01/06 05:00:00,90.0000,69.5969,"A_HKOAWS4",0,0
2003/01/06 06:00:00,90.0000,64.8310,"A_HKOAWS4",0,0
2003/01/06 07:00:00,90.0000,62.9579,"A_HKOAWS4",0,0
2003/01/06 08:00:00,90.0000,64.2453,"A_HKOAWS4",0,0
2003/01/06 09:00:00,90.0000,61.6972,"A_HKOAWS4",0,0
2003/01/06 10:00:00,90.0000,65.3051,"A_HKOAWS4",0,0
2003/01/06 11:00:00,90.0000,66.2385,"A_HKOAWS4",0,0
2003/01/06 12:00:00,90.0000,66.9459,"A_HKOAWS4",0,0
2003/01/06 13:00:00,90.0000,68.9163,"A_HKOAWS4",0,0
2003/01/06 14:00:00,90.0000,72.0814,"A_HKOAWS4",0,0
2003/01/06 15:00:00,90.0000,77.6900,"A_HKOAWS4",0,0
2003/01/06 16:00:00,90.0000,78.0590,"A_HKOAWS4",0,0
2003/01/06 17:00:00,90.0000,75.8721,"A_HKOAWS4",0,0
2003/01/06 18:00:00,90.0000,81.3357,"A_HKOAWS4",0,0
2003/01/06 19:00:00,90.0000,83.0771,"A_HKOAWS4",0,0
2003/01/06 20:00:00,90.0000,90.8660,"A_HKOAWS4",0,0
2003/01/06 21:00:00,90.0000,89.6783,"A_HKOAWS4",0,0
2003/01/06 22:00:00,90.0000,89.0905,"A_HKOAWS4",0,0
2003/01/06 23:00:00,90.0000,85.5846,"A_HKOAWS4",0,0
2003/01/07 00:00:00,90.0000,90.3903,"A_HKOAWS4",0,0
2003/01/07 01:00:00,90.0000,89.1971,"A_HKOAWS4",0,0
2003/01/07 02:00:00,90.0000,86.0988,"A_HKOAWS4",0,0
2003/01/07 03:00:00,90.0000,86.0573,"A_HKOAWS4",0,0
2003/01/07 04:00:00,90.0000,84.8569,"A_HKOAWS4",0,0
2003/01/07 05:00:00,90.0000,83.1390,"A_HKOAWS4",0,0
2003/01/07 06:00:00,90.0000,81.3493,"A_HKOAWS4",0,0
2003/01/07 07:00:00,90.0000,80.7427,"A_HKOAWS4",0,0
2003/01/07 08:00:00,90.0000,73.8778,"A_HKOAWS4",0,0
2003/01/07 09:00:00,90.0000,70.9286,"A_HKOAWS4",0,0
2003/01/07 10:00:00,90.0000,66.4811,"A_HKOAWS4",0,0
2003/01/07 11:00:00,90.0000,60.4628,"A_HKOAWS4",0,0
2003/01/07 12:00:00,90.0000,56.3500,"A_HKOAWS4",0,0
2003/01/07 13:00:00,90.0000,52.9133,"A_HKOAWS4",0,0
2003/01/07 14:00:00,90.0000,50.7718,"A_HKOAWS4",0,0
2003/01/07 15:00:00,90.0000,50.0113,"A_HKOAWS4",0,0
2003/01/07 16:00:00,90.0000,51.2943,"A_HKOAWS4",0,0
2003/01/07 17:00:00,90.0000,51.0195,"A_HKOAWS4",0,0
2003/01/07 18:00:00,90.0000,55.2268,"A_HKOAWS4",0,0
2003/01/07 19:00:00,90.0000,55.8554,"A_HKOAWS4",0,0
2003/01/07 20:00:00,90.0000,58.9036,"A_HKOAWS4",0,0
2003/01/07 21:00:00,90.0000,63.5898,"A_HKOAWS4",0,0
2003/01/07 22:00:00,90.0000,57.6112,"A_HKOAWS4",0,0
2003/01/07 23:00:00,90.0000,63.5898,"A_HKOAWS4",0,0
2003/01/08 00:00:00,90.0000,66.6858,"A_HKOAWS4",0,0
2003/01/08 01:00:00,90.0000,70.0410,"A_HKOAWS4",0,0
2003/01/08 02:00:00,90.0000,77.1053,"A_HKOAWS4",0,0
2003/01/08 03:00:00,90.0000,74.5911,"A_HKOAWS4",0,0
2003/01/08 04:00:00,90.0000,74.0931,"A_HKOAWS4",0,0
2003/01/08 05:00:00,90.0000,73.4168,"A_HKOAWS4",0,0
2003/01/08 06:00:00,90.0000,73.9138,"A_HKOAWS4",0,0
2003/01/08 07:00:00,90.0000,70.9286,"A_HKOAWS4",0,0
2003/01/08 08:00:00,90.0000,67.6509,"A_HKOAWS4",0,0
2003/01/08 09:00:00,90.0000,65.0813,"A_HKOAWS4",0,0
2003/01/08 10:00:00,90.0000,57.1417,"A_HKOAWS4",0,0
2003/01/08 11:00:00,90.0000,52.5591,"A_HKOAWS4",0,0
2003/01/08 12:00:00,90.0000,52.7468,"A_HKOAWS4",0,0
2003/01/08 13:00:00,90.0000,52.1629,"A_HKOAWS4",0,0
2003/01/08 14:00:00,90.0000,51.5096,"A_HKOAWS4",0,0
2003/01/08 15:00:00,90.0000,51.8391,"A_HKOAWS4",0,0
2003/01/08 16:00:00,90.0000,50.9912,"A_HKOAWS4",0,0
2003/01/08 17:00:00,90.0000,56.4232,"A_HKOAWS4",0,0
2003/01/08 18:00:00,90.0000,59.6499,"A_HKOAWS4",0,0
2003/01/08 19:00:00,90.0000,63.2142,"A_HKOAWS4",0,0
2003/01/08 20:00:00,90.0000,64.8985,"A_HKOAWS4",0,0
2003/01/08 21:00:00,90.0000,64.8535,"A_HKOAWS4",0,0
2003/01/08 22:00:00,90.0000,65.7153,"A_HKOAWS4",0,0
2003/01/08 23:00:00,90.0000,68.0734,"A_HKOAWS4",0,0
2003/01/09 00:00:00,90.0000,65.3719,"A_HKOAWS4",0,0
2003/01/09 01:00:00,90.0000,68.5654,"A_HKOAWS4",0,0
2003/01/09 02:00:00,90.0000,68.6481,"A_HKOAWS4",0,0
2003/01/09 03:00:00,90.0000,65.9355,"A_HKOAWS4",0,0
2003/01/09 04:00:00,90.0000,65.0553,"A_HKOAWS4",0,0
2003/01/09 05:00:00,90.0000,65.8916,"A_HKOAWS4",0,0
2003/01/09 06:00:00,90.0000,68.5654,"A_HKOAWS4",0,0
2003/01/09 07:00:00,90.0000,72.8627,"A_HKOAWS4",0,0
2003/01/09 08:00:00,90.0000,66.8061,"A_HKOAWS4",0,0
2003/01/09 09:00:00,90.0000,65.3222,"A_HKOAWS4",0,0
2003/01/09 10:00:00,90.0000,60.1871,"A_HKOAWS4",0,0
2003/01/09 11:00:00,90.0000,56.5492,"A_HKOAWS4",0,0
2003/01/09 12:00:00,90.0000,54.4464,"A_HKOAWS4",0,0
2003/01/09 13:00:00,90.0000,52.7610,"A_HKOAWS4",0,0
2003/01/09 14:00:00,90.0000,54.2879,"A_HKOAWS4",0,0
2003/01/09 15:00:00,90.0000,55.6671,"A_HKOAWS4",0,0
2003/01/09 16:00:00,90.0000,54.9207,"A_HKOAWS4",0,0
2003/01/09 17:00:00,90.0000,54.0782,"A_HKOAWS4",0,0
2003/01/09 18:00:00,90.0000,54.2629,"A_HKOAWS4",0,0
2003/01/09 19:00:00,90.0000,52.6129,"A_HKOAWS4",0,0
2003/01/09 20:00:00,90.0000,61.2592,"A_HKOAWS4",0,0
2003/01/09 21:00:00,90.0000,65.4547,"A_HKOAWS4",0,0
2003/01/09 22:00:00,90.0000,66.7148,"A_HKOAWS4",0,0
2003/01/09 23:00:00,90.0000,65.7694,"A_HKOAWS4",0,0
2003/01/10 00:00:00,90.0000,65.7035,"A_HKOAWS4",0,0
2003/01/10 01:00:00,90.0000,67.9208,"A_HKOAWS4",0,0
2003/01/10 02:00:00,90.0000,69.6975,"A_HKOAWS4",0,0
2003/01/10 03:00:00,90.0000,67.3526,"A_HKOAWS4",0,0
2003/01/10 04:00:00,90.0000,60.8030,"A_HKOAWS4",0,0
2003/01/10 05:00:00,90.0000,62.4140,"A_HKOAWS4",0,0
2003/01/10 06:00:00,90.0000,66.3039,"A_HKOAWS4",0,0
2003/01/10 07:00:00,90.0000,66.2385,"A_HKOAWS4",0,0
2003/01/10 08:00:00,90.0000,70.4392,"A_HKOAWS4",0,0
2003/01/10 09:00:00,90.0000,62.3904,"A_HKOAWS4",0,0
2003/01/10 10:00:00,90.0000,54.7039,"A_HKOAWS4",0,0
2003/01/10 11:00:00,90.0000,46.3286,"A_HKOAWS4",0,0
2003/01/10 12:00:00,90.0000,42.8663,"A_HKOAWS4",0,0
2003/01/10 13:00:00,90.0000,41.3280,"A_HKOAWS4",0,0
2003/01/10 14:00:00,90.0000,40.8165,"A_HKOAWS4",0,0
2003/01/10 15:00:00,90.0000,38.5719,"A_HKOAWS4",0,0
2003/01/10 16:00:00,90.0000,40.9561,"A_HKOAWS4",0,0
2003/01/10 17:00:00,90.0000,41.5893,"A_HKOAWS4",0,0
2003/01/10 18:00:00,90.0000,46.7957,"A_HKOAWS4",0,0
2003/01/10 19:00:00,90.0000,49.5648,"A_HKOAWS4",0,0
2003/01/10 20:00:00,90.0000,49.8006,"A_HKOAWS4",0,0
2003/01/10 21:00:00,90.0000,44.2734,"A_HKOAWS4",0,0
2003/01/10 22:00:00,90.0000,43.7878,"A_HKOAWS4",0,0
2003/01/10 23:00:00,90.0000,38.4042,"A_HKOAWS4",0,0
2003/01/11 00:00:00,90.0000,47.3264,"A_HKOAWS4",0,0
2003/01/11 01:00:00,90.0000,46.9055,"A_HKOAWS4",0,0
2003/01/11 02:00:00,90.0000,49.8355,"A_HKOAWS4",0,0
2003/01/11 03:00:00,90.0000,48.0907,"A_HKOAWS4",0,0
2003/01/11 04:00:00,90.0000,50.7153,"A_HKOAWS4",0,0
2003/01/11 05:00:00,90.0000,52.0994,"A_HKOAWS4",0,0
2003/01/11 06:00:00,90.0000,49.4994,"A_HKOAWS4",0,0
2003/01/11 07:00:00,90.0000,50.5764,"A_HKOAWS4",0,0
2003/01/11 08:00:00,90.0000,50.6042,"A_HKOAWS4",0,0
2003/01/11 09:00:00,90.0000,49.8634,"A_HKOAWS4",0,0
2003/01/11 10:00:00,90.0000,43.0820,"A_HKOAWS4",0,0
2003/01/11 11:00:00,90.0000,41.9487,"A_HKOAWS4",0,0
2003/01/11 12:00:00,90.0000,38.4335,"A_HKOAWS4",0,0
2003/01/11 13:00:00,90.0000,39.9612,"A_HKOAWS4",0,0
2003/01/11 14:00:00,90.0000,36.9222,"A_HKOAWS4",0,0
2003/01/11 15:00:00,90.0000,36.5749,"A_HKOAWS4",0,0
2003/01/11 16:00:00,90.0000,42.5292,"A_HKOAWS4",0,0
2003/01/11 17:00:00,90.0000,51.8932,"A_HKOAWS4",0,0
2003/01/11 18:00:00,90.0000,56.1133,"A_HKOAWS4",0,0
2003/01/11 19:00:00,90.0000,57.5995,"A_HKOAWS4",0,0
2003/01/11 20:00:00,90.0000,45.3399,"A_HKOAWS4",0,0
2003/01/11 21:00:00,90.0000,47.8054,"A_HKOAWS4",0,0
2003/01/11 22:00:00,90.0000,60.8513,"A_HKOAWS4",0,0
2003/01/11 23:00:00,90.0000,50.1138,"A_HKOAWS4",0,0
2003/01/12 00:00:00,90.0000,44.2117,"A_HKOAWS4",0,0
2003/01/12 01:00:00,90.0000,44.3544,"A_HKOAWS4",0,0
2003/01/12 02:00:00,90.0000,39.2633,"A_HKOAWS4",0,0
2003/01/12 03:00:00,90.0000,50.2189,"A_HKOAWS4",0,0
2003/01/12 04:00:00,90.0000,37.7418,"A_HKOAWS4",0,0
2003/01/12 05:00:00,90.0000,46.3427,"A_HKOAWS4",0,0
2003/01/12 06:00:00,90.0000,41.9138,"A_HKOAWS4",0,0
2003/01/12 07:00:00,90.0000,43.0883,"A_HKOAWS4",0,0
2003/01/12 08:00:00,90.0000,51.0230,"A_HKOAWS4",0,0
2003/01/12 09:00:00,90.0000,44.2673,"A_HKOAWS4",0,0
2003/01/12 10:00:00,90.0000,42.3634,"A_HKOAWS4",0,0
2003/01/12 11:00:00,90.0000,42.6735,"A_HKOAWS4",0,0
2003/01/12 12:00:00,90.0000,41.4454,"A_HKOAWS4",0,0
2003/01/12 13:00:00,90.0000,41.3902,"A_HKOAWS4",0,0
2003/01/12 14:00:00,90.0000,43.6428,"A_HKOAWS4",0,0
2003/01/12 15:00:00,90.0000,45.1067,"A_HKOAWS4",0,0
2003/01/12 16:00:00,90.0000,48.4254,"A_HKOAWS4",0,0
2003/01/12 17:00:00,90.0000,56.7559,"A_HKOAWS4",0,0
2003/01/12 18:00:00,90.0000,62.8810,"A_HKOAWS4",0,0
2003/01/12 19:00:00,90.0000,67.6903,"A_HKOAWS4",0,0
2003/01/12 20:00:00,90.0000,69.3444,"A_HKOAWS4",0,0
2003/01/12 21:00:00,90.0000,70.2738,"A_HKOAWS4",0,0
2003/01/12 22:00:00,90.0000,73.1558,"A_HKOAWS4",0,0
2003/01/12 23:00:00,90.0000,70.7335,"A_HKOAWS4",0,0
2003/01/13 00:00:00,90.0000,77.1858,"A_HKOAWS4",0,0
2003/01/13 01:00:00,90.0000,81.4236,"A_HKOAWS4",0,0
2003/01/13 02:00:00,90.0000,82.5230,"A_HKOAWS4",0,0
2003/01/13 03:00:00,90.0000,77.1062,"A_HKOAWS4",0,0
2003/01/13 04:00:00,90.0000,83.0286,"A_HKOAWS4",0,0
2003/01/13 05:00:00,90.0000,82.4346,"A_HKOAWS4",0,0
2003/01/13 06:00:00,90.0000,88.7057,"A_HKOAWS4",0,0
2003/01/13 07:00:00,90.0000,86.9078,"A_HKOAWS4",0,0
2003/01/13 08:00:00,90.0000,84.0927,"A_HKOAWS4",0,0
2003/01/13 09:00:00,90.0000,72.3940,"A_HKOAWS4",0,0
2003/01/13 10:00:00,90.0000,57.2955,"A_HKOAWS4",0,0
2003/01/13 11:00:00,90.0000,46.9378,"A_HKOAWS4",0,0
2003/01/13 12:00:00,90.0000,41.2213,"A_HKOAWS4",0,0
2003/01/13 13:00:00,90.0000,50.4027,"A_HKOAWS4",0,0
2003/01/13 14:00:00,90.0000,41.7052,"A_HKOAWS4",0,0
2003/01/13 15:00:00,90.0000,50.2940,"A_HKOAWS4",0,0
2003/01/13 16:00:00,90.0000,50.4446,"A_HKOAWS4",0,0
2003/01/13 17:00:00,90.0000,56.7019,"A_HKOAWS4",0,0
2003/01/13 18:00:00,90.0000,63.6992,"A_HKOAWS4",0,0
2003/01/13 19:00:00,90.0000,62.7329,"A_HKOAWS4",0,0
2003/01/13 20:00:00,90.0000,73.0096,"A_HKOAWS4",0,0
2003/01/13 21:00:00,90.0000,61.9585,"A_HKOAWS4",0,0
2003/01/13 22:00:00,90.0000,58.6979,"A_HKOAWS4",0,0
2003/01/13 23:00:00,90.0000,61.4644,"A_HKOAWS4",0,0
2003/01/14 00:00:00,90.0000,52.1271,"A_HKOAWS4",0,0
2003/01/14 01:00:00,90.0000,60.1859,"A_HKOAWS4",0,0
2003/01/14 02:00:00,90.0000,66.6073,"A_HKOAWS4",0,0
2003/01/14 03:00:00,90.0000,68.4271,"A_HKOAWS4",0,0
2003/01/14 04:00:00,90.0000,66.9778,"A_HKOAWS4",0,0
2003/01/14 05:00:00,90.0000,60.8754,"A_HKOAWS4",0,0
2003/01/14 06:00:00,90.0000,63.2837,"A_HKOAWS4",0,0
2003/01/14 07:00:00,90.0000,64.5858,"A_HKOAWS4",0,0
2003/01/14 08:00:00,90.0000,58.9042,"A_HKOAWS4",0,0
2003/01/14 09:00:00,90.0000,55.7546,"A_HKOAWS4",0,0
2003/01/14 10:00:00,90.0000,47.3027,"A_HKOAWS4",0,0
2003/01/14 11:00:00,90.0000,41.9642,"A_HKOAWS4",0,0
2003/01/14 12:00:00,90.0000,37.3335,"A_HKOAWS4",0,0
2003/01/14 13:00:00,90.0000,36.9357,"A_HKOAWS4",0,0
2003/01/14 14:00:00,90.0000,34.5747,"A_HKOAWS4",0,0
2003/01/14 15:00:00,90.0000,34.6125,"A_HKOAWS4",0,0
2003/01/14 16:00:00,90.0000,32.5236,"A_HKOAWS4",0,0
2003/01/14 17:00:00,90.0000,36.0695,"A_HKOAWS4",0,0
2003/01/14 18:00:00,90.0000,41.5022,"A_HKOAWS4",0,0
2003/01/14 19:00:00,90.0000,44.9318,"A_HKOAWS4",0,0
2003/01/14 20:00:00,90.0000,42.8663,"A_HKOAWS4",0,0
2003/01/14 21:00:00,90.0000,44.3360,"A_HKOAWS4",0,0
2003/01/14 22:00:00,90.0000,46.7108,"A_HKOAWS4",0,0
2003/01/14 23:00:00,90.0000,52.8153,"A_HKOAWS4",0,0
2003/01/15 00:00:00,90.0000,54.2399,"A_HKOAWS4",0,0
2003/01/15 01:00:00,90.0000,52.7347,"A_HKOAWS4",0,0
2003/01/15 02:00:00,90.0000,45.5693,"A_HKOAWS4",0,0
2003/01/15 03:00:00,90.0000,46.7831,"A_HKOAWS4",0,0
2003/01/15 04:00:00,90.0000,49.3981,"A_HKOAWS4",0,0
2003/01/15 05:00:00,90.0000,49.5784,"A_HKOAWS4",0,0
2003/01/15 06:00:00,90.0000,50.9631,"A_HKOAWS4",0,0
2003/01/15 07:00:00,90.0000,47.9184,"A_HKOAWS4",0,0
2003/01/15 08:00:00,90.0000,50.3630,"A_HKOAWS4",0,0
2003/01/15 09:00:00,90.0000,50.9639,"A_HKOAWS4",0,0
2003/01/15 10:00:00,90.0000,45.0748,"A_HKOAWS4",0,0
2003/01/15 11:00:00,90.0000,50.6523,"A_HKOAWS4",0,0
2003/01/15 12:00:00,90.0000,41.9368,"A_HKOAWS4",0,0
2003/01/15 13:00:00,90.0000,42.0842,"A_HKOAWS4",0,0
2003/01/15 14:00:00,90.0000,45.1896,"A_HKOAWS4",0,0
2003/01/15 15:00:00,90.0000,49.7908,"A_HKOAWS4",0,0
2003/01/15 16:00:00,90.0000,55.5640,"A_HKOAWS4",0,0
2003/01/15 17:00:00,90.0000,64.9720,"A_HKOAWS4",0,0
2003/01/15 18:00:00,90.0000,74.0083,"A_HKOAWS4",0,0
2003/01/15 19:00:00,90.0000,75.9216,"A_HKOAWS4",0,0
2003/01/15 20:00:00,90.0000,78.4604,"A_HKOAWS4",0,0
2003/01/15 21:00:00,90.0000,77.4069,"A_HKOAWS4",0,0
2003/01/15 22:00:00,90.0000,79.4527,"A_HKOAWS4",0,0
2003/01/15 23:00:00,90.0000,78.9544,"A_HKOAWS4",0,0
2003/01/16 00:00:00,90.0000,80.5040,"A_HKOAWS4",0,0
2003/01/16 01:00:00,90.0000,79.9412,"A_HKOAWS4",0,0
2003/01/16 02:00:00,90.0000,77.3125,"A_HKOAWS4",0,0
